Symbol,Company Name,EQUITIES AND LIABILITIES,SHAREHOLDER'S FUNDS,Equity Share Capital,Total Share Capital,Reserves and Surplus,Total Reserves and Surplus,Total Shareholders Funds,NON-CURRENT LIABILITIES,Long Term Borrowings,Deferred Tax Liabilities [Net],Other Long Term Liabilities,Long Term Provisions,Total Non-Current Liabilities,CURRENT LIABILITIES,Short Term Borrowings,Trade Payables,Other Current Liabilities,Short Term Provisions,Total Current Liabilities,Total Capital And Liabilities,ASSETS,NON-CURRENT ASSETS,Tangible Assets,Intangible Assets,Capital Work-In-Progress,Other Assets,Fixed Assets,Non-Current Investments,Deferred Tax Assets [Net],Long Term Loans And Advances,Other Non-Current Assets,Total Non-Current Assets,CURRENT ASSETS,Current Investments,Inventories,Trade Receivables,Cash And Cash Equivalents,Short Term Loans And Advances,OtherCurrentAssets,Total Current Assets,Total Assets,OTHER ADDITIONAL INFORMATION,"CONTINGENT LIABILITIES, COMMITMENTS",Contingent Liabilities,CIF VALUE OF IMPORTS,Raw Materials,"Stores, Spares And Loose Tools",Trade/Other Goods,Capital Goods,EXPENDITURE IN FOREIGN EXCHANGE,Expenditure In Foreign Currency,REMITTANCES IN FOREIGN CURRENCIES FOR DIVIDENDS,Dividend Remittance In Foreign Currency,EARNINGS IN FOREIGN EXCHANGE,FOB Value Of Goods,Other Earnings,BONUS DETAILS,Bonus Equity Share Capital,NON-CURRENT INVESTMENTS,Non-Current Investments Quoted Market Value,Non-Current Investments Unquoted Book Value,CURRENT INVESTMENTS,Current Investments Quoted Market Value,Current Investments Unquoted Book Value
KSCL,Kaveri Seed Company Ltd.,,,11.18,11.18,"1,362.26","1,362.26","1,373.44",,0.13,10.59,10.44,15.04,36.21,,0.48,220.54,373.55,1.16,595.73,"2,005.38",,,254.8,1.35,127.83,0,383.98,34.77,0,32.53,64.64,515.93,,552.67,822.58,79.52,13.52,0,21.17,"1,489.45","2,005.38",,,146.57,,0,0,0,0,,8.48,,--,,--,19.43,,1.99,,0.86,4.35,,--,391.39
KSL,Kalyani Steels Ltd.,,,21.86,21.86,"1,467.61","1,467.61","1,489.48",,184.99,16.26,3.84,5.06,210.15,,321.36,261.77,65.93,1.86,650.91,"2,350.54",,,599.12,0.32,17.87,0,617.31,146.13,0,0,16.85,780.28,,0,323.9,404.7,749.48,0,92.17,"1,570.26","2,350.54",,,150.17,,0,0,0,0,,585.08,,--,,--,19.68,,1.92,,--,146.13,,--,--
KTKBANK,Karnataka Bank Ltd.,,,312.35,312.35,510.44,"7,390.57","7,901.01","8,213.36","87,368.01","1,562.72","1,914.25","99,058.34",,"5,204.23",955.23,"23,326.37","59,951.62",875.22,"8,745.66","99,058.34",,901,"8,652.00",17.45,,14.18,3.27,,"2,292.91",3.74,"1,021.27",1.7,1.7,,"2,773.08","10,102.40",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAOPALA,La Opala RG Ltd.,,,22.2,22.2,752.75,752.75,774.95,,8.33,47.22,3.24,0.17,58.97,,3.87,26.16,31.56,1.41,63,896.92,,,217.34,0.1,0.17,0,217.61,135.97,0,0,6.88,360.46,,417.78,75.71,36.23,4.49,0,2.25,536.46,896.92,,,6.16,,17.18,0,0,2.88,,0.65,,--,,46.42,0.05,,17.75,,135.97,--,,--,417.78
LASA,Lasa Supergenerics Ltd.,,,50.1,50.1,68.18,68.18,118.29,,0,2.24,0,0.61,2.84,,0,9.43,31.91,1.39,42.73,163.86,,,88.13,30.82,4.64,0,123.6,0.39,0,0.64,0,124.63,,0,13.9,2.48,2.39,0.05,20.4,39.22,163.86,,,0,,0,0,0,0,,0.51,,--,,--,6.18,,--,,--,--,,--,--
LAURUSLABS,Laurus Labs Ltd.,,,107.73,107.73,"3,949.09","3,949.09","4,056.82",,565.49,76.74,74.05,78.54,794.82,,"1,115.89",666.36,304.65,19.42,"2,106.32","6,957.96",,,"2,871.52",12.64,357.06,0,"3,241.22",384.12,0,64.5,96.86,"3,786.70",,0,"1,569.27","1,487.42",1.7,6.59,106.28,"3,171.26","6,957.96",,,677.17,,0,0,0,0,,"1,372.00",,--,,--,"4,347.00",,73.97,,--,3.41,,--,--
LAXMIMACH,Lakshmi Machine Works Ltd.,,,10.68,10.68,"2,289.31","2,289.31","2,299.99",,0,48.43,334.21,0,382.65,,0,728.21,635.36,18.12,"1,381.69","4,064.33",,,847.44,15.4,22.77,0,885.62,255.69,0,0,727.55,"1,868.86",,325.42,644.02,307.6,691.64,0,226.79,"2,195.47","4,064.33",,,115.23,,0,0,0,0,,495.51,,--,,--,981.35,,9.65,,169.77,13.17,,325.42,--
LCCINFOTEC,LCC Infotech Ltd.,,,25.32,25.32,30.83,30.83,56.15,,0.27,0,0,0,0.27,,2.88,1.03,1.3,0,5.2,61.63,,,1.81,0,0,0,1.81,19.33,0,18.85,0.45,40.44,,0,0.11,19.43,0.45,0,1.2,21.19,61.63,,,0,,0,0,0,0,,0,,--,,--,--,,--,,--,18.63,,--,--
LGBFORGE,LGB Forge Ltd.,,,23.82,23.82,6.35,6.35,30.17,,2.58,0,1.02,0.32,3.91,,23.45,21.83,5.76,0.07,51.12,85.19,,,17.21,0.4,0,0,17.61,0,0,0,1.43,19.05,,0,29.78,34.18,0.31,0.06,1.83,66.15,85.19,,,2.94,,0,0,0,0,,0.14,,--,,18.87,--,,--,,--,--,,--,--
LIBAS,Libas Consumer Products Ltd.,,,26.34,26.34,25.53,25.53,51.88,,0,0,1.28,0.36,1.64,,9.88,9.2,0.17,0.06,19.31,72.82,,,1.34,0,0,0,1.34,0.71,0.1,0,15.56,17.71,,0,29.16,17.99,7.06,0,0.9,55.11,72.82,,,3.1,,0,0,0,0,,0,,--,,--,--,,3.75,,--,--,,--,--
LIBERTSHOE,Liberty Shoes Ltd.,,,17.04,17.04,181.13,181.13,198.17,,7.42,0,92.01,1.16,100.59,,79.62,75.56,15.78,0.98,171.93,470.69,,,159.7,0.4,0.2,0,160.3,0,0,0,7.43,167.74,,0,194.28,87.47,3.62,0,17.6,302.96,470.69,,,21.92,,22.14,0,0,5.95,,2.38,,--,,38.02,--,,8.52,,--,0,,--,--
LICHSGFIN,LIC Housing Finance Ltd.,,,110.08,110.08,"26,990.26","26,990.26","27,100.34",,0,0,554.02,173.46,727.48,,"244,774.22",38.96,"5,771.01",0,"250,584.19","278,412.01",,,319.98,36.23,0.74,0,356.95,0,"1,888.46",0,594.93,"2,840.34",,"6,976.41",0,0,741.9,"267,834.80",18.56,"275,571.67","278,412.01",,,24.75,,0,0,0,0,,1.42,,--,,--,--,,--,,--,--,,--,"6,976.41"
LINC,Linc Ltd.,,,14.87,14.87,162.35,162.35,177.22,,0,3.02,0.26,2.48,5.76,,0,39.36,15.06,0.05,54.47,237.46,,,88.01,1.39,0.98,0,90.38,0,0,0,7.53,97.91,,0,78.95,38.64,12.4,0,9.56,139.55,237.46,,,16.99,,0,0,0,0,,92.73,,--,,--,99.29,,--,,--,--,,--,--
LINCOLN,Lincoln Pharmaceuticals Ltd.,,,20.03,20.03,482.44,482.44,502.47,,0,7.94,4.72,0,12.66,,2,51.01,15.08,4.03,72.12,587.26,,,150.23,0.29,6.71,0,157.24,0.05,0,59.31,3.65,220.26,,91.33,70.03,135.47,33.85,23.23,13.1,367,587.26,,,2.68,,0,0,0,0,,0,,--,,--,--,,--,,--,0,,--,91.33
LOKESHMACH,Lokesh Machines Ltd.,,,17.9,17.9,141.08,141.08,158.97,,20.59,9.25,0,4.55,34.38,,67.5,29.58,35.96,0,133.04,326.4,,,122.17,0.3,15.16,0,138.15,1.4,0,0,12.77,152.33,,0,112.3,40.82,6.94,0,14.02,174.07,326.4,,,30.16,,0,0,0,0.34,,0.23,,--,,--,14.99,,--,,--,1.4,,--,--
LOTUSEYE,Lotus Eye Care Hospital Ltd.,,,20.8,20.8,36.78,36.78,57.58,,0,0,0.42,0,0.42,,0,3.15,2.04,0,5.19,63.19,,,44.07,0.1,0,0,44.18,0,0.38,0,3.92,48.48,,0,2.79,1.17,8.41,0,2.33,14.71,63.19,,,0.9,,0,0,0,0,,0,,--,,--,--,,3.45,,--,--,,--,--
LOVABLE,Lovable Lingerie Ltd.,,,14.8,14.8,157,157,171.8,,0,8.84,6.61,2.43,17.88,,3.89,18.65,2.9,0.17,25.62,215.3,,,22.95,2.26,0,0,25.21,86.78,0,0,10.9,122.89,,0,61.09,18.91,1.3,1.4,9.72,92.41,215.3,,,1.83,,0,0,0,0,,0.07,,--,,--,--,,9.75,,--,86.78,,--,--
LTTS,L&T Technology Services Ltd.,,,21.1,21.1,"4,573.30","4,573.30","4,688.10",,0,39.7,361,5.2,405.9,,0,494.5,743.7,126.9,"1,365.10","6,459.10",,,609.8,409.7,6.5,0,"1,026.00",382.7,0,0,282.9,"1,691.60",,"2,063.80",0,"1,546.70",615.2,0,541.8,"4,767.50","6,459.10",,,281.5,,0,0,0,0,,"3,038.40",,--,,--,"6,593.40",,--,,--,207.6,,"2,063.80",--
LUMAXIND,Lumax Industries Ltd.,,,9.35,9.35,472.06,472.06,481.41,,60.97,31.42,84.99,0.71,178.09,,320.7,560.47,191.31,0,"1,072.48","1,731.98",,,725.24,17.08,42.98,0.72,786.02,15.68,0,0.54,90.14,892.38,,0.25,377.93,306.17,7.15,1.16,146.93,839.59,"1,731.98",,,93.72,,0,0,0,0,,507.62,,--,,--,36.45,,3.95,,--,10.66,,0.25,--
LUXIND,Lux Industries Ltd.,,,6.26,6.26,"1,456.98","1,456.98","1,463.24",,7.02,3.94,21.06,9.07,41.09,,198.5,317.26,62.97,1.52,580.25,"2,084.58",,,283.56,0.04,49.82,0,333.42,0.19,0,0,15.04,348.65,,103.45,663.88,793.48,27.2,0,147.92,"1,735.93","2,084.58",,,61.2,,7.29,0,0,17.31,,4.87,,--,,181.71,--,,--,,--,0.19,,--,--
LYPSAGEMS,Lypsa Gems and Jewellery Ltd.,,,29.48,29.48,2.33,2.33,31.81,,0,0.3,0,0,0.3,,6,36.18,0.64,0,42.82,74.93,,,3.15,0,0,0,3.15,0,0,0.05,0,3.19,,0.07,0.5,70.7,0.45,0,0,71.74,74.93,,,0,,0,0,0,0,,0,,--,,--,--,,22.46,,--,--,,--,0.07
MAANALU,Maan Aluminium Ltd.,,,13.52,13.52,116.75,116.75,130.28,,1.03,2.72,0.6,0.37,4.72,,54.23,31.61,2.97,1.09,89.89,224.89,,,50.86,0,0.85,0,51.71,0.01,0,0,1.97,53.69,,0.5,34.95,115.59,2.43,0,17.72,171.2,224.89,,,13.82,,0,0,0,0.01,,14.98,,--,,283.69,0.99,,10.14,,--,0.01,,--,--
MADHAV,Madhav Marbles and Granites Ltd.,,,8.95,8.95,128.24,128.24,137.19,,2.36,2.03,0.2,0.03,4.61,,5.57,4.96,2.26,0,12.79,154.59,,,29.25,0,0.38,0,29.63,2.98,0,37.01,25.24,94.86,,0,29.91,13.12,4.51,0.07,12.12,59.73,154.59,,,44.54,,0,0.26,0.26,0.05,,0.54,,--,,43.72,--,,--,,--,2.98,,--,--
MADHUCON,Madhucon Projects Ltd.,,,7.4,7.4,526.8,526.8,534.21,,0,0,82.39,1.11,83.5,,533.48,455.14,494.96,52.46,"1,536.05","2,153.76",,,31.95,0,0,0,31.95,"1,398.37",45.76,129.18,304.67,"1,909.94",,0,2.1,4.14,4.74,0,232.83,243.82,"2,153.76",,,0,,0,0,0,0,,0,,--,,--,--,,--,,--,--,,--,--
MADRASFERT,Madras Fertilizers Ltd.,,,162.14,162.14,-449.21,-449.21,-287.07,,0,81.53,43.68,0,125.21,,"1,494.07",299.16,225.39,0,"2,018.62","1,856.76",,,190.43,0,13.4,1.33,205.16,336.99,0,17.9,18.04,578.09,,0,231.96,503.61,399.15,0.47,143.48,"1,278.67","1,856.76",,,535.87,,0,0,0,0,,0,,--,,--,--,,--,,--,336.99,,--,--
MAGADSUGAR,Magadh Sugar & Energy Ltd.,,,14.09,14.09,625.28,625.28,639.37,,122.41,51.33,0.46,2.89,177.09,,459.85,106.28,22.13,4.07,592.32,"1,408.78",,,789.67,0.14,2.39,0,792.21,0.01,0,0,1.83,794.05,,0,566.13,34.53,0.42,0.23,13.42,614.73,"1,408.78",,,52.18,,0,0,0,0,,0,,--,,--,--,,4.03,,--,0.01,,--,--
MAGNUM,Magnum Ventures Ltd.,,,42.1,42.1,533.56,533.56,583.94,,99.77,201.24,18.66,5.63,325.31,,66.35,32.04,33.04,2.04,133.48,"1,042.72",,,930.04,0.08,0,0,930.12,0,0,0,1.79,931.91,,0,56.85,39.9,4.36,0.16,9.54,110.81,"1,042.72",,,0,,95.69,0,0,0,,0,,--,,--,10.22,,0.78,,--,--,,--,--
MAHABANK,Bank of Maharashtra,,,"6,730.50","6,730.50","1,472.83","7,406.94","8,879.77","15,610.26","234,082.68","10,765.66","7,192.78","267,651.39",,"18,507.72",21.19,"68,866.95","171,220.67","2,156.71","6,878.15","267,651.39",,"2,203.00","12,977.00",18.14,,14.25,3.89,,"4,334.00",2,435.18,0.25,0.0,,"6,345.89","24,589.07",,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAHASTEEL,Mahamaya Steel Industries Ltd.,,,16.43,26.27,111.42,111.42,137.69,,13.25,7.17,0,0.62,21.03,,20.14,18.38,14.02,7.05,59.58,218.31,,,65.27,0,0,0,65.27,23.51,0,0,23.38,112.16,,0,80.49,18.16,0.3,0,7.2,106.15,218.31,,,14.57,,0,0,0,0,,0.28,,--,,--,--,,--,,--,23.51,,--,--
MAHESHWARI,Maheshwari Logistics Ltd.,,,29.6,29.6,137.15,137.15,166.75,,90.94,8.03,0.58,0,99.55,,100.3,94.12,14.57,0,208.99,475.29,,,104.66,2.56,35.76,0,143.78,1.57,0,0,23.5,168.85,,0,108.77,139.79,16.21,1.48,40.2,306.44,475.29,,,11.63,,0,0,0,0,,78.42,,--,,--,--,,23.72,,--,1.57,,--,--
MAHSCOOTER,Maharashtra Scooters Ltd.,,,11.43,11.43,"19,031.38","19,031.38","19,042.81",,0,"1,344.15",4.52,0.74,"1,349.41",,0,0.19,5.87,0,6.06,"20,398.29",,,11.98,0,0,0,11.98,0,0,0,0.95,12.93,,"20,363.86",3.8,6.54,5.22,0,5.93,"20,385.36","20,398.29",,,5.06,,0,0,0,0,,0.02,,--,,--,0.42,,10.43,,--,--,,--,--
MAITHANALL,Maithan Alloys Ltd.,,,29.11,29.11,"2,701.58","2,701.58","2,730.69",,0,23.35,3.42,3.16,29.93,,8.41,142.16,115.49,1.7,267.76,"3,028.38",,,150.62,0.38,1.52,0,152.52,75.18,0,0,47.35,275.05,,862.45,272.44,423.27,"1,077.43",73.22,44.52,"2,753.33","3,028.38",,,0,,0,0,0,0,,578.34,,--,,"2,073.89",--,,19.41,,5.11,--,,862.45,--
MALUPAPER,Malu Paper Mills Ltd.,,,17.06,17.06,-10.7,-10.7,6.36,,13.05,0,0,1.04,14.09,,108.98,19.62,1.83,0,130.43,150.89,,,67.58,0,0,0,67.58,0.11,11.19,0,0.45,79.34,,0,41.01,22.62,1.87,0,6.05,71.55,150.89,,,12.24,,57.8,0,0,0,,0,,--,,1.38,--,,--,,--,0.11,,--,--
MANAKALUCO,Manaksia Aluminium Company Ltd.,,,6.55,6.55,118.56,118.56,125.12,,43.32,10.41,0,6.36,60.09,,101.02,81.38,11.15,0.03,193.59,378.79,,,107.91,0,5.61,0,113.52,0.03,0,0,3.03,116.59,,0,139.53,45.18,17.39,0.3,59.79,262.2,378.79,,,0,,0,0,0,0,,321.44,,--,,--,277.04,,--,,--,--,,--,--
MANAKCOAT,Manaksia Coated Metals & Industries Ltd.,,,6.55,6.55,108.4,108.4,114.96,,76.85,14.62,3.8,0.97,96.25,,105.49,194.95,29.74,0.05,330.22,541.43,,,119.05,0,48.67,0,167.73,9.82,0,0.37,0,177.92,,0,254.47,42.38,19.95,5.08,41.64,363.51,541.43,,,1.36,,0,0,0,0,,3.1,,--,,--,151.44,,--,,--,9.82,,--,--
MANAKSTEEL,Manaksia Steels Ltd.,,,6.55,6.55,275.32,275.32,281.87,,0,5.24,0.31,1,6.56,,45.45,11.93,10.22,0.67,68.27,356.71,,,40.15,0,6.92,0,47.06,68.01,0,0,6.45,121.53,,86.35,92.7,14.94,8.38,0,32.81,235.18,356.71,,,43.24,,0,0,0,0,,127.89,,--,,--,130.51,,--,,--,--,,--,--
MANAPPURAM,Manappuram Finance Ltd.,,,169.28,169.28,"8,796.85","8,796.85","8,979.91",,"4,960.81",0,140.03,57.51,"5,158.35",,"14,268.50",96.18,834.58,0,"15,199.25","29,337.51",,,855.63,13.85,16.01,0,885.49,0,80.82,0,69.55,"1,035.86",,"1,454.23",0,0,"2,079.50","24,558.40",209.5,"28,301.64","29,337.51",,,94.66,,0,0,0,0,,8.84,,--,,--,--,,122.91,,--,--,,--,"1,147.20"
MANGALAM,Mangalam Drugs & Organics Ltd.,,,15.83,15.83,136.13,136.13,151.96,,18.77,14.52,9.03,0,42.32,,49.57,97.07,17.37,1.34,165.36,359.63,,,127.15,15.21,6.4,0,151.85,0,0,0,1.19,153.04,,0,137.47,46.53,2.69,0.05,19.85,206.58,359.63,,,26.33,,95.82,0,0,0,,1.98,,--,,--,107.82,,5.57,,--,0,,--,--
MANGCHEFER,Mangalore Chemicals and Fertilisers Ltd.,,,118.55,118.55,684.64,684.64,803.19,,356.68,61.5,18.87,11.81,448.85,,"1,000.99",242.57,152.37,11.18,"1,407.12","2,659.15",,,"1,075.91",1.07,14.08,0,"1,091.07",0,0,0,13.66,"1,104.74",,0,241.14,757.24,365.85,0,190.18,"1,554.41","2,659.15",,,79.96,,0,0,0,0,,"1,576.87",,--,,--,0.08,,--,,--,--,,--,0
MANGLMCEM,Mangalam Cement Ltd.,,,27.5,27.5,728.73,728.73,756.22,,290.9,64.08,68.34,31.6,454.92,,320.63,249.37,152.26,56.78,779.04,"1,990.18",,,"1,160.59",9.33,17.12,0,"1,187.03",0.19,0,0,133.8,"1,321.02",,77.99,256.82,37,142.52,0,154.82,669.16,"1,990.18",,,124.39,,0,0,0,0,,279.84,,--,,--,--,,--,,--,0.19,,--,77.99
MANINDS,Man Industries (India) Ltd.,,,30.05,30.05,972.75,972.75,"1,002.80",,127.86,24.16,4.93,1.96,158.9,,170.07,336.92,51.59,6.6,565.17,"1,726.88",,,482.95,0,3.08,0,486.03,135.89,0,0,168.58,790.5,,0.25,107.42,485.08,161.65,100.11,81.87,936.38,"1,726.88",,,501.54,,0,0,0,0,,572.82,,--,,55.83,--,,--,,--,135.89,,--,0.25
MANUGRAPH,Manugraph Industries Ltd.,,,6.08,6.08,93.06,93.06,99.14,,0,15.01,0.06,7.47,22.53,,10.45,22.57,15.79,1.5,50.3,171.98,,,88.68,0.93,0,0,89.6,0,0,1.41,8.89,99.9,,0,60.14,2.44,1.58,0.85,7.05,72.08,171.98,,,14.18,,0,0,0,0,,0.81,,--,,18.76,0.08,,--,,0,--,,--,--
MARALOVER,Maral Overseas Ltd.,,,41.51,41.51,99.48,99.48,140.99,,90.28,2.87,47.94,3.99,145.09,,238.86,51.98,54.34,1.4,346.58,632.66,,,201.46,1.57,41.01,0.08,244.11,0,0,0.44,15.81,260.36,,0.79,179.5,99.12,7.14,0.9,84.85,372.3,632.66,,,295.23,,0,0,0,0,,167.55,,--,,437.67,--,,--,,--,--,,0.79,--
MARICO,Marico Ltd.,,,129,129,"3,505.00","3,505.00","3,677.00",,0,0,91,0,91,,59,"1,006.00",239,17,"1,321.00","5,089.00",,,665,24,32,15,736,"1,250.00",118,4,107,"2,215.00",,575,895,838,149,3,414,"2,874.00","5,089.00",,,930,,0,0,0,0,,147.32,,--,,--,265.55,,120.01,,--,500,,--,575
MARUTI,Maruti Suzuki India Ltd.,,,151,151,"60,231.00","60,231.00","60,382.00",,0,0,"2,609.80",87.6,"2,697.40",,"1,215.80","11,780.40","6,140.70",962.4,"20,099.30","83,178.70",,,"17,257.00",547.9,"2,808.10",0,"20,701.90","47,756.40",341.1,0.2,"2,779.20","71,578.80",,0,"4,283.80","3,295.80",37.7,29.7,"3,952.90","11,599.90","83,178.70",,,"9,626.50",,"3,844.30",76.2,76.2,"1,101.20",,"6,717.00",,--,,--,"15,830.60",,--,,"1,580.00","46,395.20",,--,--
MASKINVEST,Mask Investments Ltd.,,,3.05,3.05,95.02,95.02,98.07,,0,0,0,0,0,,0.77,0.17,0.03,0,0.97,99.05,,,0,0,0,0,0,97.55,0,0,0,97.55,,0,0,0,0.03,1.44,0.03,1.5,99.05,,,0,,0,0,0,0,,0,,--,,--,--,,--,,97.51,0.04,,--,--
MASTEK,Mastek Ltd.,,,15.26,15.26,727.47,727.47,742.73,,1.93,0,2.46,11.02,15.41,,0.78,24.36,41.19,10.2,76.53,834.67,,,32.88,0.11,4.33,0,37.32,674.36,36.61,0,9.71,758,,0,0,37.57,7.46,0,31.64,76.67,834.67,,,379.99,,0,0,0,0,,1.55,,--,,--,287.81,,9.84,,--,0.53,,--,--
MATRIMONY,Matrimony.com Ltd.,,,11.13,11.13,241.23,241.23,254.76,,0,0,53,0,53,,0,45.74,105.02,7.09,157.85,465.6,,,79.25,2.12,0,0,81.37,38.42,5.43,0.2,14.17,139.59,,79.01,0,10.28,219.5,2.42,14.8,326.01,465.6,,,22.4,,0,0,0,0,,5.25,,--,,--,62.9,,6.98,,--,--,,--,--
MAWANASUG,Mawana Sugars Ltd.,,,39.12,39.12,378.4,378.4,417.52,,7.2,0,0.65,9.97,17.82,,374.78,201.24,45.68,4,625.7,"1,061.04",,,196.93,0.01,15.82,0,212.76,83.78,28.89,0,11.17,336.6,,0,629.55,32.54,38.71,1,22.64,724.44,"1,061.04",,,485.52,,0,0,0,0,,0,,--,,--,--,,5.66,,--,83.78,,--,--
MAZDA,Mazda Ltd.,,,4.01,4.01,181.9,181.9,185.9,,0,3.21,0.9,0.17,4.28,,0,18.48,15.57,0.05,34.1,224.28,,,72.62,0.25,0.46,2.94,76.28,1.49,0,0.04,1.53,79.34,,41.77,52.9,36.7,8.06,0.07,5.44,144.95,224.28,,,0.14,,0,0,0,0,,0.81,,--,,47.02,--,,--,,1.49,0,,41.77,--
MBAPL,Madhya Bharat Agro Products Ltd.,,,43.81,43.81,284.57,284.57,328.38,,41.43,36.11,18.83,0.31,96.68,,281.12,14.3,22.32,0.08,317.82,742.88,,,203.15,0,0,0,203.15,0,0,0,38.76,241.91,,0,213.98,199.13,21.27,14.93,51.66,500.97,742.88,,,0.38,,0,0,0,0,,153.83,,--,,--,--,,24.89,,--,--,,--,--
MCLEODRUSS,Mcleod Russel (India) Ltd.,,,52.23,52.23,94.33,356.64,408.87,,0,35.21,70.25,0,105.46,,"1,788.53",85.55,913.65,22.69,"2,810.42","3,324.75",,,953.7,4.41,39.85,0,997.96,211.81,0,"1,850.76",71,"3,131.52",,0,77.68,27.76,12.13,0.38,75.28,193.23,"3,324.75",,,"1,160.20",,0,0,0,0,,1.39,,--,,--,292.32,,--,,52.13,0.01,,--,--
MEGASOFT,Megasoft Ltd.,,,73.77,73.77,94.48,122.22,195.99,,138.05,0,22.11,0.1,160.26,,7.75,0.25,14.15,1.06,23.21,379.46,,,179.19,0,0,0,179.19,136.02,0,0,5.83,321.04,,0,0,0,8.43,28,21.99,58.42,379.46,,,0,,0,0,0,0,,135.72,,--,,--,1.86,,--,,--,136.02,,--,--
MENONBE,Menon Bearings Ltd.,,,5.6,5.6,127.81,127.83,133.44,,5.79,3.67,0,0,9.46,,8.85,12.56,17.47,0,38.89,181.79,,,76.45,0,8.3,0,84.75,9.54,0,1.2,0,95.48,,0,21.64,49.71,13.17,1.08,0.7,86.3,181.79,,,0,,0,0,0,0,,1.6,,--,,52.43,15.27,,0.93,,--,9.54,,--,--
MERCATOR,Mercator Ltd.,,,30.25,30.25,"-1,009.00","-1,009.00",-978.75,,0,0,0.03,0,0.03,,225.37,43.77,"1,091.59",0.19,"1,360.93",382.21,,,0.69,0,0,0,0.69,63.65,0,0,57.11,121.45,,0,0,41.78,0.72,129.45,88.8,260.76,382.21,,,0,,0,0,0,0,,0,,--,,--,--,,11.83,,--,63.65,,--,--
MFSL,Max Financial Services Ltd.,,,69.02,69.02,"6,694.38","6,694.38","6,763.40",,0,0,0.55,10.64,11.19,,0,3.63,2.19,0,5.81,"6,780.41",,,3.85,0,0,0,3.85,0,1.67,0,3.63,9.15,,"6,695.14",0,17.28,57.67,0,1.17,"6,771.26","6,780.41",,,8.26,,0,0,0,0,,6.4,,--,,--,--,,11.53,,--,--,,--,"6,695.14"
MGL,Mahanagar Gas Ltd.,,,98.78,98.78,"4,035.44","4,035.44","4,134.22",,0,208.6,94.89,33.43,336.92,,0,322.21,"1,222.62",16.34,"1,561.17","6,032.31",,,"3,020.56",5.14,708.62,0,"3,734.32",0,0,0,291.77,"4,026.09",,"1,309.82",33.84,294.03,227.87,0,140.66,"2,006.22","6,032.31",,,840.7,,0,0,0,0,,1.95,,--,,--,--,,--,,--,--,,--,"1,309.82"
MHRIL,Mahindra Holidays and Resorts India Ltd.,,,200.7,200.7,-323.57,522,744.58,,0,204.52,"5,029.86",8.32,"5,242.70",,0,214.99,804.04,6.82,"1,025.85","7,014.30",,,"2,578.41",15.37,128.35,0,"2,730.47",116.02,"1,125.44",367.94,632.3,"4,972.17",,533.66,5.57,940.07,113.96,0.71,448.16,"2,042.13","7,014.30",,,"2,232.09",,0,0,0,0,,43.86,,--,,--,26.61,,160.23,,--,--,,--,533.66
MINDACORP,Minda Corporation Ltd.,,,47.8,47.8,"1,326.70","1,326.70","1,379.40",,171.6,0,121.7,33,326.3,,411.3,566.6,149.5,5.7,"1,133.10","2,843.50",,,755.6,30,71.2,0,856.8,703.5,16.1,0,53.1,"1,629.50",,0,457.1,477.9,84.9,27.2,166.9,"1,214.00","2,843.50",,,75,,0,344,344,0,,10,,--,,339.5,15.2,,38.5,,--,703.5,,--,--
MINDTECK,Mindteck (India) Ltd.,,,25.27,25.27,119.22,119.22,145.55,,0,0,2.43,3.31,5.74,,0,5.22,10.32,2.21,17.75,169.32,,,6.64,0.01,0,0.62,7.27,67.14,4.38,1.72,5.83,86.34,,0,0,30.62,46.15,0,6.21,82.98,169.32,,,4.71,,0,0,0,0,,3.2,,--,,--,86.37,,--,,--,67.14,,--,--
MIRZAINT,Mirza International Ltd.,,,27.64,27.64,427.6,427.6,455.24,,2.09,12.36,8.63,10.48,33.56,,24.28,60.72,17.71,1.15,103.86,592.66,,,313.67,0,0.27,0,314.75,14.98,0,0,2.74,332.47,,0,124.56,80.3,6,0,49.33,260.19,592.66,,,65.18,,0,0,0,0,,40.09,,--,,465.98,--,,15.06,,0.01,14.97,,--,--
MMFL,MM Forgings Ltd.,,,24.14,24.14,664.6,664.6,688.74,,329.11,38.18,3.61,0,370.9,,321.67,158.53,101.98,28.32,610.49,"1,670.14",,,711.55,0,59.34,0,770.89,49.72,0,104.67,11.47,936.76,,0,288.05,228.22,205.29,11.74,0.08,733.38,"1,670.14",,,0,,0,0,0,0,,58.93,,--,,489.46,--,,18.11,,--,49.72,,--,--
MODIRUBBER,Modi Rubber Ltd.,,,25.04,25.04,325.64,325.64,350.68,,2.5,40.21,1.25,0,43.97,,0,7.67,15.9,0,23.57,418.21,,,213.73,0.01,10.26,0,224,81.09,0,0,49.1,354.19,,52.83,0,1.05,2.9,0.5,6.74,64.02,418.21,,,101.16,,0,0,0,0,,0,,--,,--,--,,--,,--,--,,--,--
