Symbol,Company Name,EQUITIES AND LIABILITIES,SHAREHOLDER'S FUNDS,Equity Share Capital,Total Share Capital,Reserves and Surplus,Total Reserves and Surplus,Total Shareholders Funds,NON-CURRENT LIABILITIES,Long Term Borrowings,Deferred Tax Liabilities [Net],Other Long Term Liabilities,Long Term Provisions,Total Non-Current Liabilities,CURRENT LIABILITIES,Short Term Borrowings,Trade Payables,Other Current Liabilities,Short Term Provisions,Total Current Liabilities,Total Capital And Liabilities,ASSETS,NON-CURRENT ASSETS,Tangible Assets,Intangible Assets,Capital Work-In-Progress,Other Assets,Fixed Assets,Non-Current Investments,Deferred Tax Assets [Net],Long Term Loans And Advances,Other Non-Current Assets,Total Non-Current Assets,CURRENT ASSETS,Current Investments,Inventories,Trade Receivables,Cash And Cash Equivalents,Short Term Loans And Advances,OtherCurrentAssets,Total Current Assets,Total Assets,OTHER ADDITIONAL INFORMATION,"CONTINGENT LIABILITIES, COMMITMENTS",Contingent Liabilities,CIF VALUE OF IMPORTS,Raw Materials,"Stores, Spares And Loose Tools",Trade/Other Goods,Capital Goods,EXPENDITURE IN FOREIGN EXCHANGE,Expenditure In Foreign Currency,REMITTANCES IN FOREIGN CURRENCIES FOR DIVIDENDS,Dividend Remittance In Foreign Currency,EARNINGS IN FOREIGN EXCHANGE,FOB Value Of Goods,Other Earnings,BONUS DETAILS,Bonus Equity Share Capital,NON-CURRENT INVESTMENTS,Non-Current Investments Quoted Market Value,Non-Current Investments Unquoted Book Value,CURRENT INVESTMENTS,Current Investments Quoted Market Value,Current Investments Unquoted Book Value
ARIHANTSUP,Arihant Superstructures Ltd.,,,41.16,41.16,72.77,72.77,113.93,,45.85,0,0,0,45.85,,37.28,16.34,43.59,1.32,98.52,258.31,,,2.76,0.08,0,1.5,4.34,0.05,0.03,0,1.26,5.68,,0.17,175.94,17.09,3.8,15.78,39.84,252.62,258.31,,,49.27,,0,0,0,0,,0.02,,--,,--,0.01,,--,,--,--,,--,--
ARROWGREEN,Arrow Greentech Ltd.,,,11.74,11.74,36.13,36.13,47.87,,0,0.36,0,0.16,0.53,,0,3.08,3.02,0.13,6.24,54.63,,,11.47,1.57,0.64,0.14,14.38,12.23,0,4.71,3.59,34.91,,0,5.5,7.04,3.66,0.1,3.42,19.72,54.63,,,3.11,,0,0,0,0,,6.69,,--,,17.96,--,,--,,11.69,0,,--,--
ARVIND,Arvind Ltd.,,,258.62,258.62,"2,557.50","2,557.50","2,816.12",,969.15,39.31,61.61,44.76,"1,114.83",,"1,536.34","1,194.45",342.18,9.96,"3,082.93","7,013.88",,,"3,027.31",109.35,187.92,35.65,"3,361.89",516.53,0,1.34,54.66,"3,934.42",,0,"1,364.93",714.38,31.19,255.11,713.85,"3,079.46","7,013.88",,,970.61,,0,0,0,0,,570.35,,--,,"2,791.68",--,,3.94,,--,516.53,,--,--
ARVSMART,Arvind SmartSpaces Ltd.,,,35.23,35.23,272.88,272.88,308.11,,80.67,0,0,1.59,82.26,,0.89,17.32,167.72,0.23,186.16,576.53,,,7.77,0.02,0,0,7.81,214.92,4.39,4.55,26.96,258.63,,11.59,249.85,0.59,3.62,0,52.24,317.89,576.53,,,14.91,,0,0,0,0,,0,,--,,--,--,,--,,--,214.92,,--,11.59
ASAHIINDIA,Asahi India Glass Ltd.,,,24.31,24.31,"1,225.38","1,225.38","1,249.69",,"1,092.24",0,19.75,8.82,"1,120.81",,324.61,629.39,378.85,6.72,"1,339.57","3,710.07",,,"1,898.84",5.38,448.38,0,"2,352.67",45.26,45.07,25.58,6.06,"2,474.64",,0,669.67,379.95,20.75,1.71,163.35,"1,235.43","3,710.07",,,305.38,,0,0,0,0,,921.59,,--,,--,30.99,,13.55,,5.18,5.39,,--,--
ASAL,Automotive Stampings and Assemblies Ltd.,,,15.86,15.86,-57.42,-57.42,-41.55,,27.75,0,0,3.69,31.44,,107.78,90.99,53.82,0.61,253.2,243.08,,,104.59,0.05,3.63,0,108.27,0,0,0,5.8,114.08,,0,52.65,64.7,0.59,0,11.06,129.01,243.08,,,6.15,,0,0,0,0,,4.29,,--,,--,--,,--,,--,--,,--,--
ASHIANA,Ashiana Housing Ltd.,,,20.47,20.47,764.69,764.69,785.16,,142.74,2.44,2.01,3.01,150.2,,0.24,11.37,187.34,0.93,199.88,"1,135.24",,,60.78,0.82,0,59.12,120.72,2.9,0,0,27.18,150.8,,105.76,624.72,10.73,35.27,0,207.96,984.44,"1,135.24",,,11.57,,0,0,0,0,,1.4,,--,,--,--,,13.38,,--,--,,--,105.76
ASHIMASYN,Ashima Ltd.,,,92.97,98.58,133.72,133.72,232.3,,18.96,0,0.39,0.52,19.87,,0.34,54.01,12.33,1.86,68.54,320.71,,,136.24,0.31,0.32,0,136.87,3.52,0,0,11.53,151.92,,11.26,73.33,24.88,17.09,5.25,36.98,168.79,320.71,,,44.9,,0,0,0,0,,0.7,,--,,20.9,--,,0.54,,--,3.52,,--,11.26
ASHOKA,Ashoka Buildcon Ltd.,,,140.36,140.36,"2,071.67","2,071.67","2,212.03",,359.2,0,361.86,55.98,777.04,,371.39,886.69,"1,047.42",13.99,"2,319.50","5,308.57",,,365.82,14.09,5.52,0,385.43,"1,364.07",51.8,656.94,508.19,"2,966.43",,0,152.66,"1,279.15",54.99,154.79,700.55,"2,342.14","5,308.57",,,"3,060.03",,0,0,0,0,,3.8,,--,,--,--,,65.49,,--,"1,364.07",,--,--
ASIANHOTNR,Asian Hotels (North) Ltd.,,,19.45,19.45,686.68,686.68,706.13,,831.42,0,18.24,4.52,854.17,,80.12,62.32,113.54,2.72,258.7,"1,819.01",,,"1,128.93",0,0.95,0,"1,129.87",567.28,27.75,0.48,19.97,"1,745.36",,0,11.27,16.66,5.14,0,40.58,73.65,"1,819.01",,,20.39,,0,10.83,10.83,1.46,,18.17,,--,,--,131.45,,5.97,,--,567.28,,--,--
ASIANPAINT,Asian Paints Ltd.,,,95.92,95.92,"8,747.04","8,747.04","8,842.96",,10.89,392.39,476.76,118.48,998.52,,4.35,"2,062.29","1,722.50",52.27,"3,841.41","13,682.89",,,"5,131.23",89.97,179.31,0,"5,400.51","1,817.37",0,76,335.66,"7,629.54",,"1,146.63","2,585.10","1,244.95",167.52,13.98,895.17,"6,053.35","13,682.89",,,333.86,,0,0,0,0,,"2,756.99",,--,,--,147.31,,93.99,,985.95,831.42,,"1,146.63",--
ASPINWALL,Aspinwall and Company Ltd.,,,7.82,7.82,127.85,127.85,135.67,,6.08,0,0,2.56,8.64,,59.66,8.42,33.56,7.17,108.81,253.12,,,63.46,0,0,15.97,79.43,1.36,3.93,0.51,6.22,91.45,,0,98.6,32.8,4.01,0.32,25.94,161.67,253.12,,,15.36,,0,0,0,0,,0.72,,--,,--,132.49,,3.91,,--,2.41,,--,--
ASTRAL,Astral Ltd.,,,11.98,11.98,"1,140.78","1,141.99","1,153.97",,121.28,46.56,0,1.55,169.38,,25,322.06,112.83,1.74,461.64,"1,784.99",,,625.24,60.68,77.56,0,763.48,339.89,0,32.85,32.44,"1,168.66",,0,299.56,223.35,61.93,1.25,30.24,616.33,"1,784.99",,,223.4,,0,0,0,0,,429.62,,--,,16.19,--,,4.22,,--,339.74,,--,--
ASTRAZEN,AstraZeneca Pharma Ltd.,,,5,5,295.8,295.8,300.8,,0,0,0,2.02,2.02,,0,168.2,56.21,34.57,258.98,561.8,,,74.83,0,6.9,0,81.73,0,23.36,2.86,49.13,157.08,,0,118.1,79.75,173.3,0.81,32.76,404.72,561.8,,,32.57,,0,0,0,0,,196.33,,--,,--,23.62,,2.5,,--,--,,--,--
ASTRON,Astron Paper & Board Mill Ltd.,,,46.5,46.5,104.13,104.13,150.63,,9.87,4.48,0,0.2,14.55,,46.83,64.72,17.13,0,128.68,293.85,,,120.91,0.07,1.68,0.22,122.87,4,0,8,5.79,140.66,,0,56.79,83.94,0.05,3.29,9.12,153.18,293.85,,,18.21,,176.94,0,0,0,,0.04,,--,,29.11,--,,8.58,,--,3.65,,--,--
ATFL,Agro Tech Foods Ltd.,,,24.37,24.37,333.25,333.25,375.78,,0,13.17,0,1.35,14.53,,0,68.8,8.64,5.37,82.82,473.12,,,150.05,21.39,11.99,0,183.44,16.83,0,2.77,36.64,239.68,,35.07,83.79,80.89,3.67,0,30.04,233.44,473.12,,,60.21,,0,0,0,0,,3.34,,--,,--,0.87,,--,,--,16.83,,35.07,--
ATGL,Adani Total Gas Ltd.,,,109.98,110.03,"1,001.50","1,001.50","1,111.53",,345.71,102.02,3.48,3.06,454.27,,0,103.85,384.4,3.59,491.84,"2,057.64",,,950.8,29.38,190.47,0,"1,170.65",185.5,0,0,27.93,"1,384.08",,0,43.96,82.79,159.76,359.22,27.83,673.56,"2,057.64",,,"3,620.06",,0,0,0,0,,1.49,,--,,--,--,,--,,--,185.5,,--,--
ATLASCYCLE,Atlas Cycle Industries Ltd.,,,3.25,3.25,44.6,48.5,51.75,,0.32,0,26.86,0.88,28.07,,59.78,135.59,6.34,8.12,209.83,289.65,,,81.33,0,1.95,0,83.28,0.32,17.1,0,18.01,118.71,,0.05,41.58,97.54,3.76,22.3,5.72,170.94,289.65,,,15.67,,34.03,0,0,0,,1.42,,--,,14.04,--,,1.73,,0.03,0.77,,0.07,--
ATNINTER,ATN International Ltd.,,,15.78,15.78,-17.17,-17.17,-1.39,,0,0,0,0,0,,9.54,2.12,0.45,0,12.11,10.72,,,0.63,0.01,0,0,0.64,6.16,0,0.03,0.61,7.44,,0,0,0,0.09,0,3.19,3.28,10.72,,,0,,0,0,0,0,,0,,--,,--,--,,4.67,,6.16,--,,--,--
ATUL,Atul Ltd.,,,29.68,29.68,"2,619.88","2,619.88","2,649.56",,0,122.57,25,18.7,166.27,,0,418.1,82.73,29.22,530.05,"3,345.88",,,917.84,0.01,70.31,3.22,991.38,728.68,0,0,43.51,"1,763.57",,197.64,427.81,762.18,28.62,4.92,161.14,"1,582.31","3,345.88",,,187.71,,764.78,0,0,0,,0,,--,,"1,874.27",0.19,,1.96,,529.71,185.2,,--,197.64
AUBANK,AU Small Finance Bank Ltd.,,,292.36,292.36,0,"2,652.59","2,652.59","3,162.89","19,422.44","8,613.36","1,424.11","32,622.80",,811.14,929.05,"7,161.67","22,818.73",447.03,455.17,"32,622.80",,322,"12,623.00",19.31,,15.96,3.35,,470.14,2,294.5,1.29,1,,0,502.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AURIONPRO,Aurionpro Solutions Ltd.,,,23.64,23.64,219.97,219.97,243.6,,55.42,0,0,2.91,58.32,,36.36,127.54,90.8,3.44,258.14,560.07,,,51.85,15.86,14.69,0,82.41,106.55,5.08,0,28.22,222.26,,0,27.2,145.27,25.55,104.47,35.33,337.81,560.07,,,43.43,,0,0,0,27.09,,2.17,,0.42,,--,45.66,,7.05,,--,106.55,,--,--
AURUM,Aurum Proptech Ltd.,,,14.17,14.17,503.45,503.45,540.57,,0,1.81,3.87,0.18,5.86,,0,0.68,10.61,0.06,11.35,557.78,,,2.64,0,0,7.3,9.94,399.84,0,0.31,5.72,415.81,,82.38,0,0,45.09,0,14.5,141.97,557.78,,,74.18,,0,0,0,0,,0.75,,--,,--,0.22,,--,,"1,468.05",0.5,,--,--
AUSOMENT,Ausom Enterprise Ltd.,,,13.62,13.62,58.96,58.96,72.58,,0,0,0.5,0.02,0.52,,341.41,319.65,2.71,0,663.77,743.26,,,0.15,0,0,0,0.15,49.54,0,0,0.42,50.11,,0,19.06,319.94,1.33,327.57,25.25,693.15,743.26,,,54.45,,0,0,0,0,,413.92,,--,,--,420.33,,--,,--,49.54,,--,--
AUTOAXLES,Automotive Axles Ltd.,,,15.11,15.11,523.33,523.33,538.44,,65.9,0,0.68,7,73.58,,0,257.95,46.32,16.98,321.25,933.27,,,108.46,0.39,115.5,0,224.34,0,14.8,2.02,48.43,289.59,,0,184.37,346.33,39.99,6.37,66.62,643.68,933.27,,,58.18,,0,0,0,0,,0,,--,,--,--,,--,,--,--,,--,--
AVADHSUGAR,Avadh Sugar & Energy Ltd.,,,10.01,36.84,498.51,498.51,535.34,,450.92,0,20.93,1.77,473.62,,954.28,475.24,163.47,6.79,"1,599.78","2,608.74",,,973.94,0.45,4.4,0,978.79,12.26,0,0.24,5.33,996.62,,0,"1,426.68",126.37,5.13,1.24,52.7,"1,612.12","2,608.74",,,61.51,,0,0,0,0,,0,,--,,--,--,,--,,12.24,0.02,,--,--
AVANTIFEED,Avanti Feeds Ltd.,,,13.62,13.62,"1,048.66","1,048.66","1,062.28",,0,21.07,3.75,1.05,25.86,,0,159.22,28.43,1.18,188.83,"1,276.97",,,155.85,0.18,7.92,0,163.96,179.5,0,0.92,25.63,370,,518.98,224.83,16.09,140.7,0.88,5.49,906.98,"1,276.97",,,152.98,,0,0,0,0,,148.58,,--,,--,1.56,,4.54,,66.44,113.05,,--,471.68
AVTNPL,AVT Natural Products Ltd.,,,15.23,15.23,246.35,246.35,261.57,,15.91,7.06,1.68,3.32,27.96,,45.67,28.25,8.33,3.83,86.07,375.6,,,98.23,0,0,0,98.23,9.49,0,0,7.06,114.78,,7.02,137.94,72,8.67,0.12,35.07,260.82,375.6,,,42.81,,0,0,0,0,,99.2,,--,,--,300.11,,11.42,,--,9.49,,--,7.02
AXISBANK,Axis Bank Ltd.,,,514.33,514.33,0,"66,161.97","66,161.97","66,676.30","548,471.34","152,775.78","33,073.12","800,996.53",,"35,099.03","32,105.60","174,969.28","494,797.97","4,036.64","59,988.01","800,996.53",,"4,050.00","61,940.00",15.84,,12.54,3.3,,"29,789.00",5,"18,351.00",2.06,2,,"51,972.86","755,765.27",,,,,,,,,,,,,,,,,,,,,,,,,,,,
AXISCADES,Axiscades Technologies Ltd.,,,18.9,18.9,206.84,206.84,225.73,,20.83,0,97.27,4.39,122.49,,53.6,15.13,138.66,2.83,210.23,558.45,,,12.01,4.79,0,0,17.3,386.74,8.19,7.74,13.87,433.84,,0,0,69.76,5.36,0,49.5,124.61,558.45,,,10.34,,0,0,0,0,,118.45,,--,,--,213.15,,4.21,,--,386.74,,--,--
AYMSYNTEX,AYM Syntex Ltd.,,,45.59,45.59,248.38,248.38,302.64,,204.21,0,6.61,0,210.82,,61.76,164.87,64.96,0,291.58,805.04,,,448.52,0.65,22.3,0,471.46,0,26.06,0,11.01,508.54,,15.02,106.79,102.53,22.72,0.24,49.2,296.5,805.04,,,37.35,,0,0,0,0,,404.91,,--,,--,341.29,,0.15,,--,--,,--,--
BAGFILMS,BAG Films and Media Ltd.,,,39.57,39.57,226.84,226.84,266.41,,0,0,0.08,0.8,0.88,,0,1.1,45.16,0,46.26,313.54,,,32.09,0,0,0,32.09,248.81,3.81,0,0,284.7,,0,18.45,4.53,0.76,0,5.1,28.84,313.54,,,80.98,,0,0,0,0,,0.39,,--,,--,--,,4.51,,--,248.32,,--,--
BAJAJCON,Bajaj Consumer Care Ltd.,,,14.75,14.75,470.37,470.37,485.12,,0,0,0,0,0,,25,72.2,38.67,0.58,136.46,621.58,,,47.36,0.3,7.74,0,55.4,138.25,0,2.62,0.52,196.79,,250.88,59.28,41.2,13.71,0.13,59.59,424.79,621.58,,,0,,0,0,0,0,,2.58,,--,,12.3,--,,--,,--,138.25,,237.14,13.74
BAJAJELEC,Bajaj Electricals Ltd.,,,20.48,20.48,"1,048.08","1,048.08","1,077.70",,212.62,0,67.92,16.44,296.98,,"1,364.92","1,092.13","1,238.85",89.64,"3,785.54","5,160.30",,,318.01,4.27,6.93,0,331.61,50.74,63.77,16.07,717.85,"1,180.04",,0,821.03,"2,622.94",16.02,0.02,520.25,"3,980.26","5,160.30",,,297.3,,0,0,0,0,,480.5,,--,,--,88.95,,11.04,,--,10.74,,--,--
BAJAJHIND,Bajaj Hindusthan Sugar Ltd.,,,110.07,110.07,"3,294.98","3,294.98","3,405.05",,"5,382.09",629.46,21.74,53.75,"6,087.04",,0,"4,161.92",740.11,11.58,"4,913.61","14,405.70",,,"7,390.08",0,16.56,0,"7,406.64",251.27,0,0,16.96,"7,674.87",,770.13,"2,764.98",206.05,59.52,"2,146.58",783.57,"6,730.83","14,405.70",,,"1,030.21",,0,0,0,0,,0.05,,--,,--,18.55,,5.31,,--,251.27,,--,770.13
BAJAJHLDNG,Bajaj Holdings & Investment Ltd.,,,111.29,111.29,"10,878.13","10,878.13","10,989.42",,0,0,14.93,5.52,20.45,,0,1.12,34.52,0,35.64,"11,045.51",,,6.24,0,0,187.19,193.43,0,139.39,0,281.08,613.9,,"10,294.86",0,0,10.01,0,126.74,"10,431.61","11,045.51",,,420.5,,0,0,0,0,,207.23,,--,,--,180.7,,96.76,,--,--,,--,--
BALAMINES,Balaji Amines Ltd.,,,6.48,6.48,568.52,568.52,575,,0,45.75,119.94,0,165.69,,94.83,83.41,56.36,21.97,256.57,997.26,,,318.35,0,63.24,0,381.6,66,0,32.66,121,601.25,,0,142.62,167.22,20.36,0,65.81,396.01,997.26,,,2,,0,0,0,0,,270.37,,--,,--,209.5,,3.24,,--,66,,--,0
BALAXI,Balaxi Pharmaceuticals Ltd.,,,3.04,3.04,0.48,0.48,3.52,,0,0,0,0,0,,0,2.08,0.51,0,2.59,6.11,,,0.01,0,0,0,0.01,0,0,0,0.32,0.33,,0,0,5.47,0.13,0.17,0,5.78,6.11,,,0,,0,0,0,0,,0,,--,,--,--,,0.65,,--,--,,--,--
BALKRISHNA,Balkrishna Paper Mills Ltd.,,,10.74,10.74,-43.99,-43.99,-33.25,,97.18,18.85,7.26,0.47,123.77,,37.28,63.44,15.82,0.63,117.17,207.69,,,149.29,0.1,3.02,0,152.41,0,0,0,4.4,156.81,,0,28.18,15.74,0.22,0,6.74,50.88,207.69,,,12.04,,0,0,0,0,,0,,--,,--,--,,--,,--,--,,--,--
BALMLAWRIE,Balmer Lawrie & Co Ltd.,,,114,114,"1,186.20","1,186.20","1,300.20",,10.61,9.19,0.1,40.14,60.05,,3.06,293.06,209.56,16.39,522.06,"1,882.32",,,396.68,3.91,116.94,1.11,518.65,140.07,0,4.21,45.34,708.27,,0,142.93,276.19,436.85,13.05,305.03,"1,174.05","1,882.32",,,186.96,,30.12,0,0,0.61,,138.95,,--,,18.31,56.82,,104.49,,--,140.07,,--,--
BALPHARMA,Bal Pharma Ltd.,,,14.17,14.17,62.69,62.69,76.86,,28.76,4.18,1.65,2.66,37.24,,68.06,47.49,27,0.5,143.05,257.15,,,51.27,5.67,0.06,0,57,7.44,0,1.86,3.49,69.79,,0,69.52,65.69,4.08,13.58,34.49,187.37,257.15,,,20.37,,36.23,0,0,0,,2.8,,--,,126.56,--,,3.04,,--,7.44,,--,--
BALRAMCHIN,Balrampur Chini Mills Ltd.,,,22.84,22.84,"2,059.86","2,059.86","2,082.70",,279.25,78.32,26.39,5.28,389.24,,"1,394.66",618.5,165.64,5.72,"2,184.53","4,656.47",,,"1,420.02",1.54,45.83,0,"1,467.38",120.06,0,0,85.98,"1,673.42",,0,"2,316.07",450.03,4.93,0,212.02,"2,983.05","4,656.47",,,201.27,,0,0,0,0,,0.1,,--,,--,--,,14.83,,--,120.06,,--,--
BANARBEADS,Banaras Beads Ltd.,,,6.61,6.61,38.75,38.75,45.36,,0,0.02,0,0,0.02,,0.84,0.27,1.48,0.14,2.73,48.11,,,9.8,0,9.04,0,18.84,3.15,0,0,0.1,22.09,,0,13.76,0.7,8.51,2.43,0.62,26.03,48.11,,,0,,0,0,0,0,,0.89,,--,,--,14.31,,0.88,,--,--,,--,--
BANARISUG,Bannariamman Sugars Ltd.,,,12.54,12.54,"1,183.34","1,183.34","1,195.88",,246.36,1.25,2.4,5.68,255.68,,490.83,167.18,87.75,5.02,750.78,"2,202.35",,,"1,026.33",0,24.12,0.34,"1,050.79",1.13,0,0,41.46,"1,093.38",,0,934.29,129.19,4.18,6.06,35.25,"1,108.97","2,202.35",,,89.82,,0,0,0,1.94,,0.05,,--,,37.31,--,,--,,1.1,0.03,,--,--
BANCOINDIA,Banco Products (India) Ltd.,,,14.3,14.3,648.68,649.22,663.52,,0,3.51,0.25,4.31,8.07,,2.68,65.4,21.79,0.75,90.63,762.23,,,130.88,0.16,1.61,0,132.65,164.75,0,0,22.52,319.91,,50,126.95,138.83,118.72,0,7.81,442.32,762.23,,,35.17,,0,0,0,0,,260.7,,--,,279.35,--,,11.82,,2.98,0.25,,--,50
BANDHANBNK,Bandhan Bank Ltd.,,,"1,193.08","1,193.08",0,"10,008.66","10,008.66","11,201.75","43,231.62",521.35,"1,486.99","56,441.71",,"3,879.15","1,923.50","10,037.48","39,643.39",331.2,626.98,"56,441.71",,986,"32,342.00",29.2,,27.88,1.32,,819.56,2,228.32,0.58,1,,0.17,120.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKINDIA,Bank Of India,,,"2,760.03","2,760.03","6,273.34","32,647.79","38,921.13","41,681.15","520,862.35","44,241.17","13,800.17","625,222.84",,"29,236.56","65,574.92","147,639.04","341,005.94","8,920.04","32,846.34","625,222.84",,"5,119.00","48,807.00",14.19,,11.07,3.12,,"60,661.12",16,"19,118.96",5.61,6,,"28,500.40","311,309.21",,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANSWRAS,Banswara Syntex Ltd.,,,17.12,17.12,277.33,277.33,294.44,,140.39,33.5,7.17,3.63,184.69,,279.51,133.72,91.32,3.81,508.37,987.5,,,413.56,4.1,0.05,0,417.71,3.6,0,2.4,10.19,433.91,,0.18,287.91,163.42,17.65,1.5,82.94,553.59,987.5,,,59.11,,0,0,0,0,,201.16,,--,,--,558.32,,4.34,,--,--,,--,--
BASF,BASF India Ltd.,,,43.29,43.29,"1,367.06","1,367.06","1,412.89",,303.41,0,19.78,49.13,372.32,,573.48,"1,267.59",188.99,36.2,"2,066.26","3,851.47",,,956.08,0.9,42.24,0,999.22,0,63.9,21.4,156.82,"1,241.34",,0,"1,212.63","1,040.67",13.21,5.23,338.39,"2,610.13","3,851.47",,,149.6,,0,0,0,0,,240.42,,--,,--,781.11,,15.77,,--,--,,--,--
BASML,Bannari Amman Spinning Mills Ltd.,,,15.75,15.75,293.34,293.34,309.09,,214.79,26.7,10.83,0,252.33,,401.96,89.22,61.73,5.53,558.44,"1,119.87",,,588.88,0,1.32,0,590.19,27.07,0,0,13.02,630.28,,0,255.33,176.98,8.31,0.31,48.66,489.59,"1,119.87",,,151.74,,0,0,0,0,,8.95,,--,,--,223.23,,5.25,,0.04,27.03,,--,--
BATAINDIA,Bata India Ltd.,,,64.26,64.26,"1,682.27","1,682.27","1,746.53",,0,0,100.24,2.28,102.52,,0,515.65,98.27,15.67,629.59,"2,478.64",,,310.78,3.79,17.25,0,331.82,4.95,109.78,108.62,86,641.17,,0,839.09,65.3,839,3.76,90.33,"1,837.47","2,478.64",,,73.38,,0,0,0,0,,341.99,,--,,10.98,12.98,,9.8,,--,4.95,,--,--
BBL,Bharat Bijlee Ltd.,,,5.65,5.65,746.31,746.31,751.96,,0,0,0,1.15,1.15,,199.31,151.34,33.09,11.56,395.29,"1,148.40",,,69.2,0.28,7.88,0,77.37,350.9,10.96,0.03,33.8,473.06,,25.16,147.27,255.97,13.79,202.77,30.38,675.34,"1,148.40",,,18.19,,0,0,0,0,,31.95,,--,,--,7.53,,4.71,,350.9,0,,25.16,25.16
BBTC,Bombay Burmah Trading Corporation Ltd.,,,13.96,13.96,243.06,243.06,257.02,,155.27,0,0.4,1.46,157.13,,246.83,18.01,39.44,7.37,311.65,725.81,,,110.3,0.47,6.37,0.14,117.72,274.14,8.21,2.34,12.64,415.04,,13.14,88.9,47.99,10.28,109.46,41,310.77,725.81,,,611.76,,0,0,0,0,,12.73,,--,,--,47.71,,11.42,,0.05,2.95,,--,--
BEARDSELL,Beardsell Ltd.,,,5.62,5.62,34.7,34.7,40.32,,14.5,1.83,0.02,0.77,17.11,,19.71,27.29,8.65,0.58,56.23,113.66,,,33.91,0.11,1.02,0,35.88,1.84,0,0.07,2.24,40.03,,0,10,45.03,5.92,0.39,12.3,73.63,113.66,,,11.68,,0,0,0,0,,0,,--,,--,--,,1.62,,--,0.51,,--,--
BEDMUTHA,Bedmutha Industries Ltd.,,,24.53,24.53,-113.31,-113.31,-88.78,,230.04,0,17.85,0,247.89,,240.96,34.55,73.84,68.47,417.82,576.93,,,239.95,0,40.17,1.18,281.3,5.1,0,1.88,27.6,315.87,,0,32.03,48.71,12.63,3.17,164.52,261.06,576.93,,,67.28,,20.28,0,0,0.04,,1.62,,--,,6.52,--,,6.43,,0.48,4.62,,--,--
BEL,Bharat Electronics Ltd.,,,243.66,243.66,"8,775.25","8,775.25","9,018.91",,0,0,96.94,921.43,"1,018.37",,0,"1,435.01","8,532.96",458.19,"10,426.16","20,463.44",,,"2,059.84",24.46,275.07,0.1,"2,805.76","1,019.27",471.2,40.05,324.69,"4,660.97",,0,"4,413.65","5,369.21",883.98,32.82,"5,102.81","15,802.47","20,463.44",,,"1,380.41",,0,0,0,0,,0,,--,,--,--,,171.25,,--,"1,019.27",,--,--
BEPL,Bhansali Engineering Polymers Ltd.,,,16.59,16.59,282.31,282.31,298.9,,0,22.92,0,4.18,27.11,,0,194.46,9.41,0.86,204.73,530.74,,,143.44,0.06,0,0,143.5,1.5,2.01,0,2.29,149.3,,0,100.13,223.8,23.98,21.46,12.07,381.44,530.74,,,1.67,,0,0,0,0,,878.43,,--,,--,0.92,,--,,--,1.5,,--,--
BERGEPAINT,Berger Paints India Ltd.,,,97.11,97.11,"2,275.24","2,275.24","2,372.35",,0,60.87,14.39,3.16,78.42,,215.34,968.14,184.34,18.67,"1,386.49","3,837.26",,,996.56,7.36,147.73,0,"1,151.65",331.8,0,16.42,56.31,"1,556.18",,245.51,"1,149.13",574.33,131.77,7.98,172.36,"2,281.08","3,837.26",,,434.81,,0,0,0,0,,740.29,,--,,--,8.07,,78.63,,--,331.8,,--,245.51
BGRENERGY,BGR Energy Systems Ltd.,,,72.16,72.16,"1,333.91","1,333.91","1,406.07",,35.68,344.37,91.27,49.36,520.68,,"2,088.72","1,165.81","1,317.27",6.83,"4,578.63","6,505.38",,,174.17,2.98,0,0,177.15,364.06,0,35.06,"1,276.08","1,852.35",,0,37.17,"2,891.44",376.53,388.25,959.64,"4,653.03","6,505.38",,,870.09,,0,0,0,0,,20.15,,--,,--,212.01,,64.65,,0.88,363.18,,--,--
BHAGERIA,Bhageria Industries Ltd.,,,10.91,10.91,331.49,331.49,342.4,,0,50.18,0,1.14,51.33,,23.49,39.43,10.4,0.07,73.4,467.12,,,284.68,0,15.09,2.09,301.87,0.47,0,0,19.58,321.91,,9.46,18.71,63.32,35.81,0,17.91,145.2,467.12,,,14.84,,0,0,0,0,,36.86,,--,,--,146.46,,--,,0.03,0.43,,9.46,--
BHANDARI,Bhandari Hosiery Exports Ltd.,,,14.65,14.65,54.12,54.12,68.77,,27.12,3.56,0,0,30.68,,59.54,11.13,8.69,0.93,80.3,179.75,,,52.64,0.01,0.95,0,53.6,0,0,0,0,53.6,,0,68.92,42.37,1.53,0.4,12.93,126.15,179.75,,,8.76,,0,0,0,0,,0.44,,--,,7.19,--,,2.61,,--,--,,--,--
BHARATFORG,Bharat Forge Ltd.,,,93.13,93.13,"5,305.09","5,305.09","5,398.22",,"1,418.16",270.21,0.11,25.1,"1,713.57",,"1,621.99",811.87,349.29,44.13,"2,827.27","9,939.06",,,"2,610.45",23.43,712.62,0.29,"3,346.79","1,651.60",0,21.49,511.84,"5,531.72",,540.3,760.42,"2,258.36",369.84,2.77,475.65,"4,407.34","9,939.06",,,608.34,,0,0,0,0,,751.84,,--,,--,"3,744.25",,55.24,,228.85,"1,963.05",,--,--
