Symbol,Company Name,EQUITIES AND LIABILITIES,SHAREHOLDER'S FUNDS,Equity Share Capital,Total Share Capital,Reserves and Surplus,Total Reserves and Surplus,Total Shareholders Funds,NON-CURRENT LIABILITIES,Long Term Borrowings,Deferred Tax Liabilities [Net],Other Long Term Liabilities,Long Term Provisions,Total Non-Current Liabilities,CURRENT LIABILITIES,Short Term Borrowings,Trade Payables,Other Current Liabilities,Short Term Provisions,Total Current Liabilities,Total Capital And Liabilities,ASSETS,NON-CURRENT ASSETS,Tangible Assets,Intangible Assets,Capital Work-In-Progress,Other Assets,Fixed Assets,Non-Current Investments,Deferred Tax Assets [Net],Long Term Loans And Advances,Other Non-Current Assets,Total Non-Current Assets,CURRENT ASSETS,Current Investments,Inventories,Trade Receivables,Cash And Cash Equivalents,Short Term Loans And Advances,OtherCurrentAssets,Total Current Assets,Total Assets,OTHER ADDITIONAL INFORMATION,"CONTINGENT LIABILITIES, COMMITMENTS",Contingent Liabilities,CIF VALUE OF IMPORTS,Raw Materials,"Stores, Spares And Loose Tools",Trade/Other Goods,Capital Goods,EXPENDITURE IN FOREIGN EXCHANGE,Expenditure In Foreign Currency,REMITTANCES IN FOREIGN CURRENCIES FOR DIVIDENDS,Dividend Remittance In Foreign Currency,EARNINGS IN FOREIGN EXCHANGE,FOB Value Of Goods,Other Earnings,BONUS DETAILS,Bonus Equity Share Capital,NON-CURRENT INVESTMENTS,Non-Current Investments Quoted Market Value,Non-Current Investments Unquoted Book Value,CURRENT INVESTMENTS,Current Investments Quoted Market Value,Current Investments Unquoted Book Value
GOKEX,Gokaldas Exports Ltd.,,,21.45,21.45,270.42,270.42,291.87,,18.84,0,84.36,5.22,108.42,,319.95,111.27,173.5,0,604.73,"1,005.01",,,125.15,110.29,0,0,235.43,19.88,6.81,28.02,156.95,447.09,,36.81,257.63,179.84,14.98,0,68.67,557.92,"1,005.01",,,848.19,,0,0,0,0,,182.4,,--,,--,902.8,,--,,--,--,,36.81,--
GOKULAGRO,Gokul Agro Resources Ltd.,,,26.38,71.38,232.12,232.12,303.5,,23.02,6.43,14.51,1.71,45.67,,98.89,724.93,56.37,0.73,880.92,"1,230.09",,,232.14,0.08,4.4,0,236.62,9.31,0,0.24,9.03,255.19,,14.42,367.62,320.07,143.51,22.68,106.59,974.9,"1,230.09",,,310.11,,62.29,0,0,0,,0,,--,,"1,000.79",--,,--,,--,9.31,,--,14.42
GOLDTECH,AION-TECH SOLUTIONS Ltd.,,,18.78,18.78,12.38,12.38,31.17,,0,0,3.7,1.42,5.12,,0,4.91,1.08,0.18,6.17,42.45,,,9.96,0,0,0,9.96,9.28,0.87,0.14,0,20.24,,0,0,10.38,1.23,0.28,10.32,22.21,42.45,,,112,,0,0,0,0,,21.83,,--,,--,11.63,,--,,--,9.28,,--,--
GOODLUCK,Good Luck India Ltd.,,,4.9,4.9,378.55,378.55,383.45,,128.25,31.87,0,4.68,164.8,,372.57,98.4,78.42,0,549.39,"1,097.63",,,325.13,0,12.3,0,337.43,0.01,0,0,6.1,343.54,,0,352.53,234.84,10.44,0,156.29,754.09,"1,097.63",,,78.38,,0,19.55,19.55,0,,8.76,,--,,458.33,--,,1.67,,--,0.01,,--,--
GPPL,Gujarat Pipavav Port Ltd.,,,483.44,483.44,"1,548.76","1,548.76","2,032.20",,0,100.67,87.53,0,188.2,,0,33.95,166.88,20.8,221.62,"2,442.02",,,"1,465.19",2.07,52.78,0,"1,520.03",83,0,0,42.39,"1,645.42",,0,10.49,44.12,725.37,0.49,16.13,796.6,"2,442.02",,,498.02,,0,0,0,0,,22.09,,--,,--,227.89,,--,,--,--,,--,--
GPTINFRA,GPT Infraprojects Ltd.,,,29.09,29.09,178.81,178.81,207.9,,32.34,0,30.45,4.49,67.29,,211.09,128.69,48.6,2,390.37,665.56,,,66.89,6.08,0.73,0,73.69,40.38,2.87,0.29,77.69,194.93,,0,67.13,76.68,20.65,1.6,304.57,470.63,665.56,,,31.09,,0,0,0,0,,0,,--,,--,1.46,,20.4,,--,16.23,,--,--
GRANULES,Granules India Ltd.,,,24.77,24.77,"2,127.56","2,127.56","2,162.62",,333.81,25.89,7.34,24.84,391.88,,504.64,507.65,102.69,13.34,"1,128.33","3,682.83",,,926.31,58.69,146.58,0,"1,149.01",591.53,0,10.11,54.31,"1,804.97",,0,461.7,"1,014.24",241.23,0.28,160.43,"1,877.87","3,682.83",,,235.95,,0,0,0,0,,869.06,,--,,--,"2,652.75",,--,,0.05,591.53,,--,--
GRAPHITE,Graphite India Ltd.,,,39.08,39.08,"3,968.77","3,968.77","4,007.85",,0,89.07,0,0,89.07,,223.4,218.49,214.21,39.32,695.42,"4,792.34",,,567.1,0.59,79.51,0,647.2,837.72,0,3.08,38.17,"1,526.17",,"1,676.55",823.42,361.57,51.31,1.74,351.58,"3,266.17","4,792.34",,,146.17,,0,0,0,0,,307.77,,--,,--,714.09,,--,,--,837.72,,--,"1,676.55"
GRASIM,Grasim Industries Ltd.,,,131.61,131.61,"42,759.53","42,759.53","42,947.85",,"3,089.46","1,733.94",166.99,37.55,"5,027.94",,921.65,"2,706.89","2,808.46",287.36,"6,724.36","54,700.16",,,"10,020.48",946.02,"4,033.43",0,"14,999.93","30,627.71",0,227.46,206.83,"46,061.93",,"3,012.02","2,178.99","1,312.03",132.69,103.8,"1,898.70","8,638.23","54,700.16",,,"9,449.99",,0,0,0,0,,"4,248.46",,--,,--,"1,929.46",,29.53,,"7,981.58",889.29,,346,"2,666.02"
GRAVITA,Gravita India Ltd.,,,13.81,13.81,175.21,175.21,189.02,,43.48,1.68,2.73,3.57,51.46,,139.93,154.72,51.32,0.43,346.4,586.87,,,107.55,0.39,4.66,0,112.59,10.08,0,15.28,11.67,149.63,,0.05,259.74,65.29,7.42,0.14,104.6,437.24,586.87,,,72.07,,0,0,0,0,,712.05,,--,,--,560.88,,3.34,,--,10.08,,--,0.05
GREENPOWER,Orient Green Power Company Ltd.,,,750.72,750.72,5.18,5.18,755.9,,278.78,0,1.07,0.67,280.52,,0,4.04,8.57,0.2,12.81,"1,049.23",,,0,0.06,0,0,0.06,667.72,0,359.26,4.03,"1,031.07",,0,0,7.88,0.37,0,9.91,18.16,"1,049.23",,,"2,011.28",,0,0,0,0,,0,,--,,--,--,,23.53,,--,667.72,,--,--
GRINDWELL,Grindwell Norton Ltd.,,,55.36,55.36,"1,301.70","1,301.70","1,357.06",,0,19.32,5.37,25.91,50.59,,0,312.27,100.07,22.63,434.97,"1,842.62",,,339.04,9.06,23.79,0,371.88,212.37,0,9.63,19.43,613.32,,521.4,314.62,199.76,122.09,0.5,70.93,"1,229.30","1,842.62",,,49.89,,0,0,0,0,,375.37,,--,,--,360.12,,51.14,,0.8,211.63,,--,521.4
GROBTEA,The Grob Tea Company Ltd.,,,1.16,1.16,74.14,74.14,75.3,,0.5,0,1.44,0.75,2.69,,2.86,2.11,9.16,1.01,15.14,93.14,,,33.68,0,4.51,0,38.18,2.47,2.14,0,0.97,43.76,,0,9.3,0.36,14.57,3.57,21.57,49.38,93.14,,,1.32,,0,0,0,0,,0,,--,,--,--,,--,,2.46,0,,--,--
GRPLTD,GRP Ltd.,,,1.33,1.33,134.26,134.26,135.59,,15.73,15.6,0.36,0.74,32.43,,51.5,16.92,15.03,1.02,84.48,252.49,,,107.13,0.12,1.62,1.05,110.23,7.78,0,0,2.7,120.71,,0,43.22,63.45,13.8,0,11.32,131.78,252.49,,,10.93,,0,0,0,0,,14.87,,--,,171.89,--,,0.25,,--,7.78,,--,--
GRSE,Garden Reach Shipbuilders & Engineers Ltd.,,,114.55,114.55,"1,022.57","1,022.57","1,137.12",,0,5.51,9.24,82.87,97.61,,1.68,782.72,"4,602.16",161.92,"5,548.48","6,783.21",,,334.97,5.23,151.3,0,491.5,0,0,0,814.25,"1,305.75",,825.82,787.87,178.14,"2,281.17",0,"1,404.45","5,477.46","6,783.21",,,"4,475.61",,0,0,0,0,,0,,--,,--,--,,--,,--,0,,--,825.82
GSFC,Gujarat State Fertilizers & Chemicals Ltd.,,,79.7,79.7,"9,064.45","9,064.45","9,144.15",,0,239.74,0,651.6,891.34,,35.01,452.45,320.99,132.07,940.53,"10,976.01",,,"2,796.78",1.51,116.99,0,"2,915.29","4,283.62",0,0,410.99,"7,609.89",,0,908.04,"1,014.12",212.09,214.08,"1,017.78","3,366.12","10,976.01",,,"1,004.24",,"1,982.49",43.23,43.23,14.37,,10.07,,--,,106.94,--,,31.24,,"3,772.97",510.65,,--,--
GSS,GSS Infotech Ltd.,,,16.94,16.94,96.44,96.44,113.37,,0,0,0,0.06,0.06,,0,0.84,4.84,0.16,5.84,119.27,,,0.12,0.02,0,0,0.14,89.11,0.3,0,0.35,89.9,,0,0,14.29,5.95,0.24,8.9,29.37,119.27,,,9.74,,0,0,0,0,,0.6,,--,,14.62,--,,7.99,,--,89.11,,--,--
GTL,GTL Ltd.,,,157.3,350.98,"-7,448.79","-7,448.79","-7,097.81",,0,0,0.77,1.14,1.91,,0,11.07,"6,711.15",0.09,"6,722.31",197.33,,,72.2,0.73,0,2.96,75.89,51.16,0,0.69,0,127.74,,0,0,0.09,8.09,0.13,61.28,69.59,197.33,,,"8,182.93",,0,0,0,0,,0.02,,--,,--,--,,--,,51.16,111.65,,--,--
GTLINFRA,GTL Infrastructure Ltd.,,,"12,496.59","12,496.59","-14,201.61","-14,201.61","-1,705.02",,0,0,581.97,51.47,633.44,,0,19.95,"7,013.56",66.82,"7,100.33","6,446.67",,,"5,482.89",0.01,27.5,31.69,"5,542.09",0,0,79.14,26.73,"5,647.96",,63.06,3.67,105.44,439.02,22.47,165.05,798.71,"6,446.67",,,"1,494.75",,0,0,0,0,,0,,--,,--,--,,--,,--,--,,--,63.06
GTPL,GTPL Hathway Ltd.,,,112.46,112.46,640.13,640.13,752.6,,6.72,0,23.96,5.81,36.49,,79.98,562.65,173.27,0.21,816.12,"1,605.20",,,515.18,129.15,2.49,0,646.83,165.33,37.65,4.11,18.26,872.17,,0,7.88,371.39,87.41,129.68,136.67,733.03,"1,605.20",,,145.68,,0,0,0,0,,19.56,,--,,--,--,,95.95,,--,171.75,,--,--
GUJAPOLLO,Gujarat Apollo Industries Ltd.,,,12.66,12.66,243.26,243.26,255.92,,0,2.28,0,0,2.28,,7.48,5.52,2,0,15,273.2,,,33.09,0.17,0.26,1.8,35.32,54.95,0,0,0.04,90.31,,0.35,15.17,5.54,10.34,149.03,2.45,182.88,273.2,,,2.75,,0.03,0,0,0,,0.03,,--,,9.37,--,,9.55,,--,--,,--,--
GUJGASLTD,Gujarat Gas Ltd.,,,137.68,137.68,"4,344.97","4,344.97","4,482.65",,769.95,806.31,127.93,51.77,"1,755.96",,0,445.8,"1,740.45",24.54,"2,210.79","8,449.40",,,"5,612.78",351.62,687.59,1.3,"6,653.52",19.77,0,71.19,295.27,"7,039.75",,0,52.21,783.09,318.66,1.29,254.4,"1,409.65","8,449.40",,,"3,146.45",,0,0,0,0,,0.49,,--,,--,--,,--,,--,19.74,,--,--
GUJRAFFIA,Gujarat Raffia Industries Ltd.,,,5.4,5.4,12.57,12.57,17.97,,0.47,0,0,0.3,0.77,,2.59,0.89,2.24,0.01,5.72,24.46,,,7.64,0,0,0,7.64,0,0,0,0,7.64,,0,4.4,6.37,4.65,0,1.41,16.83,24.46,,,0,,0,0,0,0,,4.09,,--,,8.39,--,,--,,--,--,,--,--
GULFOILLUB,Gulf Oil Lubricants India Ltd.,,,10.06,10.06,859.31,859.31,869.38,,0,13.16,11.47,0,24.63,,197.95,289.81,63.76,0,551.52,"1,445.53",,,251.98,1.64,3.74,0,257.35,20.27,0,1.15,37.95,316.72,,0,376.51,188.96,495.6,1.66,66.08,"1,128.81","1,445.53",,,61.71,,0,0,0,0,,404.64,,--,,88.46,--,,--,,--,20.27,,--,--
GULFPETRO,GP Petroleums Ltd.,,,25.49,25.49,207.59,207.59,233.08,,0,0.21,4.31,0.62,5.14,,118.29,19.09,6.84,14.09,158.31,396.53,,,67.27,0.08,0,0,67.35,0,0,0,13.94,81.29,,0,153.57,97.71,14.67,0,49.29,315.24,396.53,,,5.55,,0,0,0,0,,261.43,,--,,57.49,0.08,,10.98,,--,--,,--,--
GULPOLY,Gulshan Polyols Ltd.,,,4.69,15.22,360.86,360.86,376.08,,0,14.76,1.33,0,16.09,,0,56.31,42.88,5.12,104.31,496.49,,,240.84,0.09,3.03,0,243.96,0.42,0,5.07,3.72,253.17,,0,90.45,98.38,18.55,0,35.93,243.32,496.49,,,69.75,,16.15,0,0,1.08,,1.48,,--,,56.81,--,,--,,--,0.42,,--,--
GVKPIL,GVK Power & Infrastructure Ltd.,,,157.92,157.92,652.72,652.72,810.64,,0,0,16.63,0,16.63,,705.18,2.01,18.1,0.07,725.36,"1,552.63",,,0.56,0,0,0,0.56,865.32,0,0,11.24,877.12,,21.19,0,20.5,0.57,198.03,435.22,675.51,"1,552.63",,,16,,0,0,0,0,,0,,--,,--,--,,5.29,,--,--,,21.19,--
HAL,Hindustan Aeronautics Ltd.,,,334.39,334.39,"15,022.16","15,022.16","15,356.55",,0,0,"9,802.72","1,200.73","11,003.45",,9.07,"2,246.15","19,280.83","3,975.59","25,511.64","51,871.64",,,"6,539.08",944.07,790.38,0.03,"9,559.83",989.14,52.35,46.13,"1,044.62","11,692.07",,0,"16,560.33","5,639.36","7,166.33",14.56,"10,798.99","40,179.57","51,871.64",,,"9,030.18",,"3,796.89",311.57,311.57,101.35,,37.8,,--,,217.56,22.24,,250.79,,--,949.26,,--,--
HARRMALAYA,Harrisons Malyalam Ltd.,,,18.45,18.45,96.7,96.7,115.16,,44.67,0,2.93,49.4,97,,35.06,43.36,88.2,28.08,194.7,406.86,,,284.52,0.09,21.77,0,306.39,0.01,0,0,8.86,315.26,,0.15,34.88,16.01,2.14,0,38.43,91.6,406.86,,,64.12,,0,0,0,0,,0.22,,--,,--,41.83,,5.85,,--,--,,--,0.15
HATSUN,Hatsun Agro Products Ltd.,,,21.56,21.56,999.95,999.95,"1,021.51",,535.76,72.28,150.06,0,758.1,,566.13,132.12,626.9,12.28,"1,337.42","3,117.03",,,"1,913.86",15.24,384.44,0,"2,313.54",8.3,0,0,77.22,"2,399.06",,0,569.77,9.07,39.25,0,99.88,717.97,"3,117.03",,,302.68,,50.73,0,0,0,,0.32,,--,,--,4.42,,14.38,,--,8.3,,--,--
HAVELLS,Havells India Ltd.,,,62.6,62.6,"5,101.21","5,101.21","5,164.45",,393.65,339.11,107.39,58.43,898.58,,98.55,"1,596.78",804.31,257.55,"2,757.19","8,820.22",,,"1,860.70","1,429.60",86.26,0,"3,380.21",1.63,0,0,151.23,"3,533.07",,306.3,"2,619.89",560.31,"1,624.74",0,175.91,"5,287.15","8,820.22",,,183.06,,0,0,0,0,,"1,785.55",,--,,--,309.28,,51.59,,--,--,,--,306.3
HBLPOWER,HBL Power Systems Ltd.,,,27.72,27.72,765.43,765.43,793.15,,10.12,11.77,8.18,2,32.06,,47.24,66.73,85.31,18.66,217.94,"1,043.15",,,259.61,17.4,14.27,0,319.87,3.42,0,0,47.16,370.46,,0.03,283.55,273.8,67.37,0,47.95,672.69,"1,043.15",,,192.98,,69.14,0,0,0.81,,78.97,,--,,167.52,1.13,,--,,--,30.15,,--,--
HBSL,HB Stockholdings Ltd.,,,7.68,7.68,46.49,46.49,54.17,,0,0,0.09,1.06,1.15,,0.26,0,3.42,0,3.68,58.99,,,0.69,0,0,0,0.69,0,0,0,0.75,1.44,,46.42,0,0,1.29,5.05,4.8,57.56,58.99,,,0.01,,0,0,0,0,,0,,--,,--,--,,--,,--,--,,--,9.08
HCC,Hindustan Construction Company Ltd.,,,151.31,151.31,460.55,460.55,611.86,,"1,197.33",0,"1,457.89",42.02,"2,697.24",,"1,995.94","1,649.90","3,675.12",139.85,"7,460.81","10,769.91",,,479.78,0.64,1.61,0,482.03,"1,681.57",715.99,180.76,220.9,"3,281.25",,3,187.76,"4,398.21",322.33,20.6,"2,556.76","7,488.66","10,769.91",,,"1,344.02",,0,0,0,0,,12.91,,--,,63.52,--,,43.01,,4.56,"1,677.01",,--,3
HCLTECH,HCL Technologies Ltd.,,,543,543,"43,010.00","43,010.00","43,553.00",,207,0,716,866,"1,789.00",,0,"2,707.00","7,085.00",227,"10,019.00","55,361.00",,,"4,502.00","16,403.00",245,0,"21,150.00","5,041.00",668,0,788,"27,647.00",,"6,605.00",18,"5,217.00","5,056.00","4,841.00","5,977.00","27,714.00","55,361.00",,,200,,0,348,348,175,,"6,922.00",,510,,--,"31,907.00",,482.74,,--,"5,041.00",,"5,749.00",856
HDFCAMC,HDFC Asset Management Company  Ltd.,,,106.48,106.48,"4,669.70","4,669.70","4,776.18",,0,32.13,48.5,7.88,88.51,,0,42.11,187.9,0,230.01,"5,094.70",,,136.86,16.36,0,0,154.4,0,0,0,68.59,222.99,,"4,753.25",0,83.76,2.35,0,32.35,"4,871.71","5,094.70",,,35.46,,0,0,0,0,,15.35,,--,,--,10.34,,39.48,,--,--,,--,--
HDFCBANK,HDFC Bank Ltd.,,,551.28,551.28,0,"203,169.55","203,169.55","203,720.83","1,335,060.22","135,487.32","72,602.15","1,746,870.52",,"97,340.74","22,129.66","443,728.29","1,132,836.63","4,909.32","45,925.89","1,746,870.52",,"5,608.00","120,093.00",18.79,,17.56,1.23,,"15,086.00",1,"4,554.82",0.4,0.0,,"44,748.14","971,097.60",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDFCLIFE,HDFC Life Insurance Company Ltd.,,,"2,020.94","2,020.94","9,169.81","9,169.81","11,190.76",,600,0,"90,309.57","70,963.52","161,873.10",,0,0,"6,423.18",78.94,"6,502.12","179,567.95",,,326.76,0,13.39,0,340.15,"173,839.44",0,424.05,0,"174,603.64",,0,0,0,"1,035.56","3,928.75",0,"4,964.31","179,567.95",,,"2,020.50",,0,0,0,0,,242.5,,--,,--,252.1,,--,,--,--,,--,--
HEG,HEG Ltd.,,,38.6,38.6,"3,360.04","3,360.04","3,398.63",,0,96.75,4.73,3.58,105.06,,296.51,257.31,85.36,4.85,644.03,"4,147.72",,,690.59,0.2,373.27,3.21,"1,067.28",702.15,0,25.29,279.37,"2,074.09",,559.1,580.61,289.42,550.58,0.31,93.61,"2,073.63","4,147.72",,,546.32,,0,0,0,0,,199.93,,--,,--,746.06,,20,,338.31,363.84,,559.1,--
HERCULES,Hercules Hoists Ltd.,,,3.2,3.2,491.2,491.2,494.4,,0,15.84,0.67,0,16.51,,0,11.92,1.81,0.82,14.55,525.47,,,31.17,0.42,0,0.84,32.45,400.74,0,0,2.01,435.19,,21.47,24.83,9.86,4.76,16.5,12.86,90.28,525.47,,,1.83,,0,0,0,0,,4.17,,--,,--,--,,3.13,,--,65.44,,--,21.47
HERITGFOOD,Heritage Foods Ltd.,,,23.2,23.2,567.38,567.38,593.76,,26.07,23.77,6.08,10.05,65.97,,0.47,32.78,152.57,12.48,198.29,858.03,,,530.05,3.87,15.45,4.53,556.31,49.11,0,5.17,2.1,612.67,,0,188.5,14.53,21.39,3.66,17.26,245.35,858.03,,,8.98,,0,0,0,0,,3.14,,--,,--,--,,11.6,,0.01,0.27,,--,0
HEROMOTOCO,Hero Motocorp Ltd.,,,39.96,39.96,"15,139.43","15,139.43","15,198.43",,0,404.09,275.85,172.46,852.4,,0,"5,204.61",745.24,160.37,"6,110.22","22,161.05",,,"5,698.15",290.26,177.86,0,"6,425.00","4,308.18",0,52.23,422.85,"11,208.26",,"6,191.49","1,469.55","2,426.76",257.15,36.94,570.9,"10,952.79","22,161.05",,,248.55,,0,683.27,683.27,0,,239.3,,--,,--,866.87,,23.96,,614.74,"3,693.68",,55.59,"6,136.94"
HEUBACHIND,Heubach Colorants India Ltd.,,,23.08,23.08,384.13,384.13,407.22,,0,6.63,0.21,6.57,13.4,,0,178.47,40.05,9.89,228.42,649.04,,,140.59,8.94,8.61,0,158.14,0,0,4.24,61.42,223.8,,9.65,134.72,169.78,32.24,4.03,74.81,425.24,649.04,,,53,,0,0,0,0,,395.2,,--,,--,246.46,,5.79,,--,--,,--,9.65
HGINFRA,HG Infra Engineering Ltd.,,,65.17,65.17,967.04,967.04,"1,032.21",,94.49,0,86.43,0,180.92,,132.21,414.59,420.74,0,967.55,"2,180.67",,,480.5,2.57,1.81,0,484.88,261.21,9.55,0,20.86,776.5,,0,168.01,653.44,258.42,4.99,319.33,"1,404.18","2,180.67",,,"1,163.25",,0,0,0,0,,0,,--,,--,--,,36.04,,--,261.21,,--,--
HIKAL,Hikal Ltd.,,,24.66,24.66,908.76,908.76,933.42,,262.89,37.58,0.58,21.99,323.03,,251.43,229.61,171.3,4.44,656.78,"1,913.23",,,711.16,1.4,245.39,0,966.79,0.62,0,15.71,51.51,"1,034.63",,0,266.7,485.53,36.81,0.23,89.33,878.6,"1,913.23",,,145.6,,0,0,0,0,,462.3,,--,,--,"1,182.26",,18.87,,0.01,0.61,,--,--
HIL,HIL Ltd.,,,7.52,7.52,866.2,866.2,876.51,,69.52,38.52,4.67,14.88,127.59,,55,172.05,161.31,8.73,397.09,"1,401.19",,,551.8,19.68,6.02,20.1,599.34,273.78,0,92.11,38.09,"1,003.31",,30.03,213.19,79.17,14.87,0,60.61,397.88,"1,401.19",,,64.88,,177.32,0.68,0.68,0,,0,,--,,2.79,63.46,,4.69,,--,275.2,,30.03,--
HIMATSEIDE,Himatsingka Seide Ltd.,,,49.23,49.23,"1,509.95","1,509.95","1,559.18",,"1,275.77",74.02,289.64,19.46,"1,658.90",,823.37,540.66,418.63,10.26,"1,792.93","5,011.01",,,"2,402.84",15.78,141.56,0,"2,560.18",870.63,0,10.51,65.7,"3,507.02",,18.17,333.23,663.12,124.1,2.96,362.41,"1,503.99","5,011.01",,,516.7,,133.01,0,0,36.01,,0.85,,--,,"1,488.91",13.33,,31.86,,--,870.63,,10.26,--
HINDCOMPOS,Hindustan Composites Ltd.,,,7.38,7.38,811.69,811.69,819.08,,0.04,54.87,0.88,3.18,58.96,,0,35.41,3,2.16,40.58,918.62,,,115.9,0.19,0,0,116.26,653.55,0,0,0.95,770.75,,33.03,11.86,37.84,2.19,44.9,18.03,147.86,918.62,,,30.23,,0,0,0,0,,0,,--,,--,--,,3.45,,--,653.55,,--,33.03
HINDCOPPER,Hindustan Copper Ltd.,,,462.61,462.61,626.71,626.71,"1,089.32",,769.88,0,8.44,50.74,829.05,,367.55,136.48,374.4,41.07,919.5,"2,837.88",,,295.51,26.58,"1,178.92",0,"1,501.01",0.59,153.57,0,372.97,"2,028.15",,0.1,176,167.78,10.79,0,455.06,809.73,"2,837.88",,,"1,457.16",,0,0,0,0,,0.47,,--,,796.34,--,,--,,--,0.59,,0.1,--
HINDMOTORS,Hindustan Motors Ltd.,,,104.41,104.41,-139.26,-132.15,-27.74,,0,0,4.55,0,4.55,,0,9.45,43.18,0,52.63,29.44,,,18.49,0,0,0,18.49,0.11,0,0,0.72,19.32,,0,0,0.05,7.24,0,2.82,10.12,29.44,,,83.36,,0,0,0,0,,0,,--,,--,--,,7.68,,--,1.74,,--,--
HINDPETRO,Hindustan Petroleum Corporation Ltd.,,,"1,452.41","1,452.41","34,733.70","34,733.70","36,186.11",,"27,069.72","5,511.09",370.93,51.66,"33,003.40",,"14,819.37","17,697.27","26,388.15","3,144.88","62,049.67","131,239.18",,,"49,260.87",639.66,"24,053.26",0,"74,134.03","9,575.17",0,"1,133.93","2,785.31","87,628.44",,"5,417.58","28,592.17","6,856.31",237.2,124.63,"2,382.85","43,610.74","131,239.18",,,"23,495.98",,0,0,0,0,,"30,693.52",,--,,--,"3,452.13",,"1,381.32",,328.14,13.82,,"5,417.58",--
HINDUNILVR,Hindustan Unilever Ltd.,,,235,235,"47,199.00","47,199.00","47,434.00",,0,"5,986.00","2,304.00","1,551.00","9,841.00",,0,"8,627.00","1,723.00",491,"10,841.00","68,116.00",,,"5,786.00","45,241.00",623,0,"51,650.00",312,0,520,"1,994.00","54,476.00",,"2,683.00","3,383.00","1,648.00","4,321.00",0,"1,605.00","13,640.00","68,116.00",,,"2,692.00",,0,0,0,0,,"2,635.00",,--,,--,247,,131.69,,--,2,,"2,683.00",--
HINDZINC,Hindustan Zinc Ltd.,,,845,845,"31,468.00","31,468.00","32,313.00",,"4,312.00",0,"1,044.00",182,"5,538.00",,"2,161.00","1,545.00","4,100.00",70,"7,876.00","45,727.00",,,"16,447.00",361,"1,922.00",0,"18,730.00",0,"1,058.00",12,"1,359.00","21,159.00",,"12,957.00","1,425.00",406,"9,376.00",2,402,"24,568.00","45,727.00",,,"7,311.00",,0,0,0,0,,"1,141.00",,--,,--,"5,595.00",,422.53,,--,--,,"10,186.00","2,771.00"
HIRECT,Hind Rectifiers Ltd.,,,3.31,3.31,96.46,96.46,99.77,,11.25,0,0.18,5.32,16.75,,65.8,41.89,14.83,1.96,124.47,241,,,35.62,5,8.69,0,60.46,0.1,3.88,0.05,1.84,66.33,,0,68.54,87.74,1.62,0.01,16.75,174.67,241,,,21.3,,31.73,0,0,0,,1.62,,--,,3.62,--,,2.5,,--,0.1,,--,--
HISARMETAL,Hisar Metal Ltd.,,,5.4,5.4,26.92,26.92,32.32,,19.69,1.63,0,1.13,22.45,,41.9,35.09,3.83,0.54,81.35,136.13,,,20.79,0,1.2,0,22,0,0,0,1.14,23.14,,0,62.94,41.04,3.39,0,5.61,112.99,136.13,,,9.02,,0,0,0,0,,3.04,,--,,1.74,--,,2.11,,--,--,,--,--
HITECHCORP,Hitech Corporation Ltd.,,,17.18,24.63,164.9,164.9,189.53,,58.49,4.18,0,3.47,66.14,,45.76,18.3,46.47,2.32,112.85,368.52,,,221.32,21.75,3.14,7.85,254.06,0,0,4.48,17.26,275.8,,0,38.7,44.15,0.86,0,9,92.72,368.52,,,49.68,,0,0,0,0,,0,,--,,--,--,,--,,--,0.11,,--,--
HITECHGEAR,The Hi-Tech Gears Ltd.,,,18.77,18.77,288.98,288.98,307.74,,145.12,1,1.51,3.53,151.16,,5.12,76,93.48,7.29,181.89,640.79,,,203.99,0.97,24.51,0,229.47,164.4,0,3.97,16.57,414.4,,0,56.96,82.47,59.57,1.11,26.28,226.39,640.79,,,30.41,,2.57,0,0,0.05,,37.01,,--,,124.57,--,,16.42,,0.08,164.32,,--,--
HLVLTD,HLV Ltd.,,,126.11,126.11,295.63,295.63,421.74,,10.43,0,21.18,8.75,40.36,,27.91,50.72,52.34,3.38,134.34,596.44,,,272.31,0.21,0.32,43.18,316.02,0,0,0,44.75,360.77,,0,6.22,2.84,3.32,0,223.3,235.67,596.44,,,933.27,,0,0,0,0,,0.26,,--,,--,1.21,,--,,--,--,,--,--
HMVL,Hindustan Media Ventures Ltd.,,,73.67,73.67,"1,519.20","1,519.20","1,592.87",,27.41,14.92,3.95,0,46.28,,32.41,98.46,332.86,12.25,475.98,"2,115.13",,,179.69,67.75,15.51,50.42,313.37,"1,134.24",0,65.59,23.9,"1,537.10",,303.72,54.33,126.3,40.69,0,52.99,578.03,"2,115.13",,,61.17,,0,0,0,0,,40.32,,--,,--,0.25,,49.41,,"1,227.34",188.57,,--,22.05
HONAUT,Honeywell Automation Ltd.,,,8.84,8.84,"2,570.03","2,570.03","2,578.87",,0,0,54.77,44.06,98.83,,0,"1,096.69",114.13,64.02,"1,274.84","3,952.54",,,216.54,0.04,2.12,0,218.7,0,54.87,0,169.95,443.52,,0,95.41,955.81,"1,796.86",0,660.94,"3,509.02","3,952.54",,,144.52,,0,0,0,0,,947.74,,--,,--,"1,379.36",,--,,--,--,,--,--
