Symbol,Company Name,EQUITIES AND LIABILITIES,SHAREHOLDER'S FUNDS,Equity Share Capital,Total Share Capital,Reserves and Surplus,Total Reserves and Surplus,Total Shareholders Funds,NON-CURRENT LIABILITIES,Long Term Borrowings,Deferred Tax Liabilities [Net],Other Long Term Liabilities,Long Term Provisions,Total Non-Current Liabilities,CURRENT LIABILITIES,Short Term Borrowings,Trade Payables,Other Current Liabilities,Short Term Provisions,Total Current Liabilities,Total Capital And Liabilities,ASSETS,NON-CURRENT ASSETS,Tangible Assets,Intangible Assets,Capital Work-In-Progress,Other Assets,Fixed Assets,Non-Current Investments,Deferred Tax Assets [Net],Long Term Loans And Advances,Other Non-Current Assets,Total Non-Current Assets,CURRENT ASSETS,Current Investments,Inventories,Trade Receivables,Cash And Cash Equivalents,Short Term Loans And Advances,OtherCurrentAssets,Total Current Assets,Total Assets,OTHER ADDITIONAL INFORMATION,"CONTINGENT LIABILITIES, COMMITMENTS",Contingent Liabilities,CIF VALUE OF IMPORTS,Raw Materials,"Stores, Spares And Loose Tools",Trade/Other Goods,Capital Goods,EXPENDITURE IN FOREIGN EXCHANGE,Expenditure In Foreign Currency,REMITTANCES IN FOREIGN CURRENCIES FOR DIVIDENDS,Dividend Remittance In Foreign Currency,EARNINGS IN FOREIGN EXCHANGE,FOB Value Of Goods,Other Earnings,BONUS DETAILS,Bonus Equity Share Capital,NON-CURRENT INVESTMENTS,Non-Current Investments Quoted Market Value,Non-Current Investments Unquoted Book Value,CURRENT INVESTMENTS,Current Investments Quoted Market Value,Current Investments Unquoted Book Value
SESHAPAPER,Seshasayee Paper and Boards Ltd.,,,12.04,12.04,"1,193.56","1,193.56","1,205.60",,0.54,123.98,15.55,18.6,158.67,,3.56,195.58,44.32,2.06,245.52,"1,609.79",,,813.81,1.24,13.87,0,828.92,142.52,0,0,46.12,"1,017.56",,0,124.12,101.28,329.34,0,37.49,592.23,"1,609.79",,,78.96,,0,0,0,0,,126.76,,--,,322.2,--,,1.75,,163.16,14.08,,--,--
SETCO,Setco Automotive Ltd.,,,26.75,26.75,57.03,57.03,83.79,,70.13,0,6.44,0,76.57,,0,41.26,1.19,0,42.45,202.8,,,0,0,0,0,0,121.83,15.46,36.36,0,173.65,,0,0,3.59,1,19.95,4.61,29.16,202.8,,,771.29,,0,0,0,0,,0,,--,,--,--,,17.68,,--,121.83,,--,--
SEYAIND,Seya Industries Ltd.,,,26.57,26.57,829.2,829.2,855.77,,690.42,0,14.85,0,705.27,,76.18,2.59,15.04,1.22,95.03,"1,656.07",,,705.6,0,796.95,0,"1,502.55",0,0,0.73,67.68,"1,570.96",,0,22.2,4.37,2.15,0.58,55.81,85.1,"1,656.07",,,0.51,,0,0,0,0,,0,,--,,--,0.96,,--,,--,--,,--,--
SFL,Sheela Foam Ltd.,,,24.39,24.39,"1,185.13","1,185.13","1,209.52",,0,4.82,68.84,14.08,87.74,,0,209.48,114.57,2.48,326.53,"1,623.79",,,253.37,0,0.64,3.63,257.63,755.41,0,77.78,25.08,"1,115.90",,83.98,203.47,151.63,14.63,5.55,48.63,507.9,"1,623.79",,,20.35,,0,0,0,0,,183.81,,--,,54.99,--,,2.45,,478.76,50.07,,83.98,--
SGL,STL Global Ltd.,,,27.22,27.22,2.02,2.02,29.24,,22.28,0,0,0.92,23.2,,0,17.82,11.67,0.3,29.8,82.23,,,19.06,0,0,0,19.06,0,0.69,0,5.39,25.14,,0,14.4,41.48,0.14,0,1.08,57.1,82.23,,,1.01,,0,0,0,0,,0.12,,--,,--,--,,--,,1.07,--,,--,--
SHAH,SHAH METACORP Ltd.,,,15.83,15.83,-47.29,-47.29,-31.46,,75.62,0,0,0.28,75.9,,3.48,20.46,18.59,0.07,42.59,87.04,,,20.75,0,0,0,20.75,0,19.6,0,3.19,43.54,,0,14.95,19.76,0.33,0.02,8.43,43.49,87.04,,,164.03,,0,0,0,0,,0.48,,--,,--,16.99,,2.28,,--,0,,--,--
SHAHALLOYS,Shah Alloys Ltd.,,,19.8,19.8,37.71,37.71,57.5,,12.94,0,18.03,1.76,32.73,,103.96,115.93,35.93,0,255.82,346.05,,,81.94,0,9.01,0,90.94,30.11,70.92,0,8.58,200.55,,0,118.1,13.74,0.24,0.08,13.34,145.5,346.05,,,"1,347.43",,0,0,0,0,,0,,--,,--,--,,8.91,,30.11,--,,--,--
SHALPAINTS,Shalimar Paints Ltd.,,,14.44,14.44,341.74,341.74,356.23,,84.58,0,1.06,8.31,93.96,,58.69,106,32.56,5.04,202.29,652.48,,,243.53,4.13,0.17,0,247.83,0.87,22.25,8.2,1.83,280.99,,0,97.34,78.49,169.55,0,26.13,371.49,652.48,,,88.49,,0,0,0,0,,11.01,,--,,--,9.71,,1.26,,--,0.87,,--,--
SHANTIGEAR,Shanthi Gears Ltd.,,,7.67,7.67,252.29,252.29,259.96,,0,0,0.69,0.16,0.85,,0,44.07,34.85,1.03,79.95,340.76,,,58.49,0.22,3.19,7.25,69.15,22.21,1.61,0,8.92,101.89,,27.92,64.13,72.27,67.36,0,7.19,238.87,340.76,,,9.37,,0,0,0,0,,3.23,,--,,22.53,--,,5.32,,--,--,,--,--
SHARDACROP,Sharda Cropchem Ltd.,,,90.22,90.22,"1,641.37","1,641.37","1,731.59",,0,128.86,7.42,2.09,138.38,,38.04,"1,071.22",368.15,83.31,"1,560.71","3,430.68",,,14.3,577.4,0,0,803.87,1.15,0,2.72,78.48,886.21,,134.4,829.92,"1,318.61",147.49,0.5,113.56,"2,544.47","3,430.68",,,293.82,,0,0,0,0,,"2,438.83",,--,,--,"2,893.00",,72.18,,--,1.15,,--,121.21
SHARDAMOTR,Sharda Motor Industries Ltd.,,,5.95,5.95,593.82,593.82,599.77,,0,0,12.07,7.81,19.88,,0,415.44,51.26,6.26,472.96,"1,092.61",,,155.62,0.68,0.05,0,156.36,48.03,5.2,0,11.05,220.63,,56.46,131.41,276.05,397.56,0,10.5,871.98,"1,092.61",,,103.46,,0,0,0,0,,0,,--,,--,--,,4.95,,--,0.04,,56.46,--
SHEMAROO,Shemaroo Entertainment Ltd.,,,27.18,27.18,560.36,560.36,587.54,,11.56,0.37,0.08,0.78,12.79,,227.52,48.17,11.55,0.44,287.69,888.01,,,21.62,0.7,0,0.15,22.47,4.79,0,0.09,1.91,29.26,,0,714.59,55.49,6.77,3.25,78.66,858.76,888.01,,,2.01,,0,0,0,0,,0,,--,,--,--,,14.89,,--,4.79,,--,--
SHILPAMED,Shilpa Medicare Ltd.,,,8.68,8.68,"2,056.99","2,056.99","2,065.67",,120.28,75.04,9,5.83,210.15,,73.75,23.9,516,6.65,620.3,"2,896.12",,,548.3,17.48,52.57,0,858.89,237.5,0,577.97,17.85,"1,692.22",,0,101.77,102.73,15.83,0.01,983.56,"1,203.90","2,896.12",,,374.38,,217.59,0,0,0,,63.82,,1.21,,651.36,--,,3.78,,--,237.5,,--,--
SHIVAMAUTO,Shivam Autotech Ltd.,,,24.44,24.44,114.1,114.1,138.55,,172.59,0,6.98,4.45,184.02,,208.65,74.02,34.92,0.53,318.12,640.68,,,394.02,0.33,1.97,0,396.32,0,36.69,0,16.85,449.87,,0,89.58,82.91,1.25,0.17,16.91,190.82,640.68,,,9.83,,0,0,0,0,,9.4,,--,,36.53,--,,10,,--,--,,--,--
SHIVAMILLS,Shiva Mills Ltd.,,,8.64,8.64,99.08,99.08,107.72,,0,3.09,0.03,0,3.12,,7.91,2.12,10.6,0.61,21.25,132.09,,,64.56,0.01,0,1.03,65.6,0.42,0,0,0.99,67.01,,0,44.56,15.24,1.95,0,3.33,65.08,132.09,,,10.5,,0,0,0,0,,1.06,,--,,--,--,,--,,--,0.42,,--,--
SHIVATEX,Shiva Texyarn Ltd.,,,12.96,12.96,129.51,129.51,142.48,,46.79,24.15,0,0.74,71.69,,94.22,23.73,11.45,0,129.4,343.56,,,171.99,0.15,10.33,0.12,182.59,2,0,0,9.68,194.27,,0,98.89,26.15,9.85,0.63,13.77,149.29,343.56,,,5.41,,6.48,0.74,0.74,10.63,,0,,--,,46.97,--,,--,,1.35,0.64,,--,--
SHK,S H Kelkar & Company Ltd.,,,138.42,138.42,462.86,462.86,601.28,,0,11.08,20.71,0,31.79,,21.1,325.92,30.79,7.48,385.29,"1,018.36",,,147.28,64.39,0,12.43,226.7,321.59,0,0,22.85,571.14,,0,257.96,162.27,11.7,2.87,12.42,447.22,"1,018.36",,,631.7,,0,0,0,0,,110.39,,--,,--,26.99,,116,,--,321.59,,--,--
SHOPERSTOP,Shoppers Stop Ltd.,,,54.76,54.76,41.42,41.42,98.28,,89.59,0,"1,677.90",0,"1,767.49",,104.27,"1,441.87",362.53,8.55,"1,917.22","3,782.99",,,"1,655.06",68.36,14.03,0,"1,737.45",0.43,373.95,3.88,170.9,"2,286.61",,145.95,"1,007.54",38.2,32.07,11.78,260.84,"1,496.38","3,782.99",,,304.34,,0,0,0,0,,8.41,,--,,--,33.69,,--,,--,0.43,,--,126.55
SHREECEM,Shree Cements Ltd.,,,36.08,36.08,"17,234.79","17,234.79","17,270.87",,"1,298.34",0,275.71,11.78,"1,585.83",,715.84,803.89,"3,036.40",2.6,"4,558.73","23,415.43",,,"5,294.83",26.66,972.91,0,"6,294.40","8,060.96",669.51,4.35,695.02,"15,724.24",,"3,484.99","2,161.40",595.65,118.26,25.34,"1,305.55","7,691.19","23,415.43",,,"1,924.17",,0,0,0,0,,"2,065.36",,--,,--,187.91,,--,,"5,184.55","3,018.15",,"3,484.99",--
SHREERAMA,Shree Rama Multi Tech Ltd.,,,31.76,38.43,-8.25,-8.25,30.17,,61.72,0,1.61,1.45,64.78,,10.88,12.95,5.61,0.11,29.54,124.5,,,53.95,0.01,0,0,53.96,0,0,0,4.44,58.4,,0,32.45,27.89,0.13,0.02,5.61,66.1,124.5,,,198.78,,0,0,0,0,,42.61,,--,,22.89,--,,--,,0,--,,--,--
SHREYANIND,Shreyans Industries Ltd.,,,13.82,13.82,218.03,218.03,231.85,,19.76,26.86,2.21,4.61,53.44,,39.84,70.11,33.92,2.07,145.94,431.23,,,218.82,0.02,8.78,0,227.61,8.53,0,0.07,6.34,242.56,,92.99,50.67,32.19,5.17,0.3,7.35,188.68,431.23,,,29.84,,0,0,0,0,,47.26,,--,,10.06,--,,--,,8.01,0.02,,92.99,--
SHREYAS,Shreyas Shipping Ltd.,,,21.96,21.96,607.43,607.43,629.39,,177.37,0.18,0.67,0.65,178.87,,57.93,35.78,10.97,0.84,105.52,913.78,,,640.29,0,0.44,0,640.73,1.69,0,0,25.62,668.04,,0,7.74,11.16,65.32,0,161.52,245.74,913.78,,,4.25,,0,0,0,0,,335.45,,--,,--,400.59,,--,,--,1.69,,--,--
SHRIPISTON,Shriram Pistons & Rings Ltd.,,,22.03,22.03,"1,223.27","1,233.00","1,255.03",,40.34,22.02,29.89,26.27,118.51,,91.47,305.9,71.54,7.67,476.58,"1,850.12",,,665.2,23.82,4.69,0,694.57,4.85,0,0,50.76,750.18,,27.18,333.48,354.56,349.72,0,35.01,"1,099.94","1,850.12",,,332.7,,0,0,0,0,,190.4,,--,,383.5,--,,21.57,,--,4.85,,--,27.18
SHRIRAMFIN,Shriram Finance Ltd.,,,270.52,270.52,"25,661.67","25,661.67","25,932.19",,"67,819.78",0,161.24,138.18,"68,119.20",,"46,676.93",168.7,"1,209.07",0,"48,054.70","142,106.09",,,413.08,3.04,0,1.97,418.09,0,869.38,0,538.28,"1,825.75",,"6,809.16",0,198.02,"16,355.16","116,665.15",252.85,"140,280.34","142,106.09",,,"2,377.67",,0,0,0,0,,36.63,,--,,--,--,,--,,--,--,,--,"6,809.16"
SHYAMCENT,Shyam Century Ferrous Ltd.,,,22.22,22.22,152.68,152.68,174.89,,0,0.81,0.93,0,1.74,,0.43,3.2,12.28,0,15.92,192.55,,,17.95,0,2.52,0,20.47,0,0,0,1.41,21.88,,0,24.67,48.09,86.63,2.73,8.55,170.67,192.55,,,18.51,,0,0,0,0,,0,,--,,--,--,,--,,--,--,,--,--
SHYAMTEL,Shyam Telecom Ltd.,,,11.27,11.27,-29.38,-29.38,-18.11,,0,0,0,0.05,0.05,,0,2.54,40.2,0.06,42.8,24.74,,,2.2,0,0,0,2.2,0.02,0.06,0,0.49,2.77,,0,0,0.22,0.81,0.01,20.94,21.97,24.74,,,5.25,,0,0,0,0,,0,,--,,--,--,,--,,0.02,--,,--,--
SIEMENS,Siemens Ltd.,,,71.2,71.2,"11,524.70","11,524.70","11,595.90",,0,0,157.7,297.2,454.9,,0,"3,873.00","2,665.40",923.3,"7,461.70","19,512.50",,,947.9,0.7,49.3,75.3,"1,073.20","2,220.10",239.2,383.2,"1,152.40","5,068.10",,0,"1,923.80","3,546.20","6,276.30",328,"2,370.10","14,444.40","19,512.50",,,"1,494.90",,0,0,0,0,,"4,655.42",,--,,"2,766.09",--,,44.82,,--,"2,220.10",,--,--
SIGIND,Signet Industries Ltd.,,,29.44,44.76,165.71,165.71,210.47,,65.04,8.55,0.36,1.22,75.17,,226.73,190.17,15.25,0.27,432.41,718.05,,,79.27,0.01,4.67,0,83.94,0.18,0,2.18,16.21,102.51,,0,251.9,312.43,14.23,0,36.99,615.54,718.05,,,5.82,,0,0,0,0,,11.94,,--,,--,--,,27.57,,0.18,--,,--,--
SIMPLEXINF,Simplex Infrastructures Ltd.,,,11.47,11.47,758.48,758.48,769.95,,0,0,0,7.73,7.73,,"5,284.36","1,524.90","2,090.18",3.16,"8,902.60","9,680.28",,,624.74,0.04,2.4,0,627.18,89.05,619.47,3.16,28.5,"1,367.36",,0,394.61,"1,323.83",20.55,178.42,"6,395.51","8,312.92","9,680.28",,,"1,032.42",,0,0,0,0,,4.41,,--,,--,6.14,,1.84,,--,89.05,,--,--
SIRCA,Sirca Paints India Ltd.,,,27.4,27.4,197.75,197.75,225.15,,0,0,0,0.05,0.05,,0,31.4,5.76,0,37.16,262.37,,,48.18,4.95,1.24,0,54.37,0,0.49,0.11,2.5,57.47,,0,69.69,45.63,82.54,0,7.05,204.9,262.37,,,0,,0,0,0,0,,0,,--,,--,--,,21.33,,--,--,,--,--
SIYSIL,Siyaram Silk Mills Ltd.,,,9.37,9.37,927.92,927.92,937.3,,36.82,10.73,60.26,9.95,117.76,,174.7,213.27,68.99,3.46,460.42,"1,515.48",,,482.36,0.52,2.38,14.96,500.21,27.94,0,1.84,15.45,545.44,,20.65,403,386.39,4.54,1.12,154.34,970.04,"1,515.48",,,40.67,,0,0,0,0,,159.55,,--,,126.86,--,,4.64,,--,17,,--,20.65
SJVN,SJVN Ltd.,,,"3,929.80","3,929.80","9,198.81","9,198.81","13,128.61",,"4,796.95",0,735.23,106.34,"5,638.52",,723.59,37.16,755.79,496.82,"2,013.36","20,780.49",,,"7,290.62",21.28,"2,226.15",0,"9,538.46","4,921.88",529.71,96.84,746.44,"15,833.33",,0,62.66,575.03,"2,822.64",47.13,"1,439.70","4,947.16","20,780.49",,,"4,984.12",,0,0,0,5.64,,70.93,,--,,--,--,,--,,--,"4,921.88",,--,--
SKFINDIA,SKF India Ltd.,,,49.44,49.44,"1,836.46","1,836.46","1,885.90",,0,0,40.74,6.82,47.56,,0,524.41,158.48,12.3,695.19,"2,628.65",,,380.11,0.25,51.52,22.13,454.01,2.48,22.24,45.6,145.95,670.28,,0,676.82,687.13,401.85,40,152.57,"1,958.37","2,628.65",,,383.78,,0,"1,201.80","1,201.80",225.6,,130.3,,37.7,,407.5,58.7,,19.09,,--,--,,--,--
SKIPPER,Skipper Ltd.,,,10.27,10.27,725.25,725.25,735.52,,211.98,37.88,12.09,6.04,268,,354.67,626.43,101.55,1.18,"1,083.82","2,087.33",,,656.19,0.78,13.95,0,670.93,10.6,0,0,20.67,702.2,,0,786.06,434.4,39.2,0,125.47,"1,385.13","2,087.33",,,20.93,,0,0,0,0,,369.73,,--,,--,469.15,,0.49,,--,10.6,,--,--
SMSPHARMA,SMS Pharmaceuticals Ltd.,,,8.47,8.47,485.3,485.3,493.76,,149.5,39.55,2.11,1.57,192.73,,110.61,72.86,11.99,1.02,196.48,882.97,,,436.62,1.37,11,0,449,45,0,0,11.93,505.92,,0,251.1,48.52,46.66,0,30.77,377.05,882.97,,,138.21,,103.48,0,0,0.18,,0.55,,--,,126.67,--,,2.42,,--,45,,--,--
SNOWMAN,Snowman Logistics Ltd.,,,167.09,167.09,254.71,254.71,421.79,,107.49,0,137.55,0.54,245.58,,13.67,33.83,11.79,0.85,60.14,727.52,,,542.9,0.08,1.84,0,544.82,0,40.85,0,29.44,615.1,,1,0,67.33,31.46,0.04,12.58,112.41,727.52,,,3.18,,0,0,0,0,,0,,--,,--,--,,--,,--,--,,--,1
SOMANYCERA,Somany Ceramics Ltd.,,,8.48,8.48,695.54,695.54,704.01,,17.76,22.82,63,7.58,111.16,,231.76,195.56,86.19,1.39,514.91,"1,330.08",,,414.03,0.24,44.28,0,458.55,96.2,0,144.97,11.38,711.1,,58.99,148.77,234.49,124.82,1.75,50.16,618.98,"1,330.08",,,17.23,,0,0,0,0,,12.95,,--,,--,66.19,,6.1,,--,96.2,,13.84,45.15
SUMIT,Soma Textiles and Industries Ltd.,,,33.23,33.23,-118.95,-118.95,-85.72,,96.62,0,0,0.2,96.82,,0,0.44,139.74,0.24,140.42,151.52,,,11.03,0.08,0,0,11.1,1.45,14.14,68.83,5.9,101.42,,0.39,0.26,0.08,44.12,0,5.25,50.1,151.52,,,11.35,,0,0,0,0,,0,,--,,--,--,,3.19,,--,1.45,,0.39,--
SOMICONVEY,Somi Conveyor Beltings Ltd.,,,11.78,11.78,52.44,52.44,64.22,,5.03,0,0,0.21,5.23,,23.32,10.59,3.6,0,37.52,106.97,,,26.07,0,0.18,0,28.2,0,0.23,0,3.78,32.21,,0,43.97,22.85,3.58,0.2,4.16,74.76,106.97,,,25.62,,0,0,0,0,,9.77,,--,,--,1.33,,--,,--,--,,--,--
SONATSOFTW,Sonata Software Ltd.,,,10.39,10.39,558.71,558.71,571.75,,0,0,52.83,0,52.83,,0,100.52,65.91,12.28,178.71,803.29,,,67.44,2.82,0.01,0,70.27,63.89,15.12,0,69.13,218.41,,79,0,152.83,301.2,0,51.85,584.88,803.29,,,406.18,,0,0,0,0,,0.91,,--,,--,"1,648.06",,4.23,,--,61.48,,79,--
SOUTHBANK,South Indian Bank Ltd.,,,209.27,209.27,0,"5,643.86","5,643.86","5,854.42","89,142.11","3,294.49","1,761.40","100,052.42",,"3,676.61","7,526.82","21,445.01","59,993.39",811.05,"6,599.54","100,052.42",,935,"9,219.00",15.86,,13.22,2.64,,"3,648.09",6,"1,777.77",2.97,3.0,,"1,752.96","33,764.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOUTHWEST,South West Pinnacle Exploration Ltd.,,,27.9,27.9,81.69,81.69,109.59,,13.43,4.27,2.38,0.39,20.47,,35.34,19.6,7.8,1.02,63.76,193.82,,,52.37,0,0,3.84,60.51,3.18,0,0,8.47,72.15,,0,35.09,65.45,7.55,5.34,8.23,121.66,193.82,,,14.62,,0,0,0,0,,0,,--,,--,--,,18.6,,--,--,,--,--
SPAL,S P Apparels Ltd.,,,25.69,25.69,604.43,604.43,630.13,,33.77,35.82,42.82,0,112.4,,139.63,81.93,30.1,6.63,258.29,"1,000.82",,,433.55,0,7.75,0,441.29,8.23,0,4.61,75.63,529.76,,0,295.9,61.92,56.01,0,57.22,471.05,"1,000.82",,,27.81,,0,0,0,0,,0,,--,,578.94,--,,--,,--,8.23,,--,--
SPARC,Sun Pharma Advanced Research Company Ltd.,,,27.19,27.19,-230.22,-230.22,31.23,,0,0,69.28,8.15,77.43,,75,72.19,18.96,5.28,171.43,280.08,,,91.4,0.47,3.72,0,118.23,0,0,0,90.7,208.93,,11.66,0,27.74,1.23,0.33,30.19,71.15,280.08,,,167.13,,0,0,0,0,,271.2,,--,,--,5.02,,--,,--,--,,--,11.66
SPCENET,Spacenet Enterprises India Ltd.,,,53.04,53.04,-18.75,-18.75,34.29,,0.52,0,0,0.02,0.54,,1.87,11.06,0.65,0.15,13.73,48.56,,,0.1,0.52,0,0,0.62,13.97,0.03,0,0.04,14.65,,0,0,22.72,5.53,0,5.64,33.9,48.56,,,0.45,,0,0,0,0,,0.75,,--,,1.01,--,,--,,--,13.97,,--,--
SPECIALITY,Speciality Restaurants Ltd.,,,46.96,46.96,104.78,104.78,151.73,,0,0,116.6,3.24,119.83,,0,29.5,40.19,0,69.69,341.26,,,135.08,1.14,28.25,0,164.46,11.65,0,1.54,38.75,216.41,,97.59,5.24,4.8,1.21,0.67,15.34,124.85,341.26,,,46.43,,0,0,0,0,,0.02,,--,,--,1.18,,28.03,,--,11.65,,--,87.5
SPIC,Southern Petrochemical Industries Corporation Ltd.,,,203.64,203.64,410.79,410.79,614.43,,37.41,0,33.28,0,70.69,,264.33,488.13,169.33,5.1,926.9,"1,612.01",,,680.47,0.3,1.86,1.19,683.81,67.22,102.12,0,45.64,898.78,,26.91,449.02,0.45,54.74,0,182.11,713.24,"1,612.01",,,383.55,,0,0,0,0,,21.19,,--,,--,0.36,,17,,--,10.04,,--,--
SPLIL,SPL Industries Ltd.,,,29,29,108.9,134.47,163.47,,0,0,0.12,0.63,0.76,,4.93,37.92,2.13,0.96,45.93,210.16,,,35.24,0,2.54,11.35,49.13,0,1.57,0,24.28,74.97,,10.03,2.7,48.97,61.18,0,12.31,135.19,210.16,,,2.23,,0,0,0,0,,0.44,,--,,--,125.54,,10,,--,--,,--,--
SPMLINFRA,SPML Infra Ltd.,,,8.75,42.8,288.85,288.85,331.65,,610.28,0,139.62,3.02,752.92,,"1,131.92",296.37,51.46,1.54,"1,481.29","2,565.86",,,93.78,0.42,0,0,94.2,102.91,118.56,114.33,515.97,945.97,,0,90.23,"1,113.54",41.38,0,374.75,"1,619.89","2,565.86",,,290.03,,0,0,0,0,,0,,--,,--,--,,--,,--,102.91,,--,--
SPYL,Shekhawati Poly-Yarn Ltd.,,,34.47,34.47,-159.98,-159.98,-125.51,,0,0,0.55,0.37,0.92,,201.38,67.5,1.49,0.13,270.5,145.91,,,80.87,0.05,0,0,80.91,0,0,0,3.85,84.77,,0,34.14,18.58,1,0,7.42,61.15,145.91,,,5.19,,0,0,0,0,,0,,--,,--,--,,0.58,,--,--,,--,--
SREEL,Sreeleathers Ltd.,,,23.16,23.16,314.03,314.03,337.18,,0,4.13,4.37,0.37,8.87,,0,6.33,2.53,0.01,8.88,354.93,,,150.35,1.22,0,0,151.57,182.09,0,0,0.18,333.84,,0,12.92,0.29,6.83,0,1.06,21.09,354.93,,,1.21,,0,0,0,0,,0,,--,,--,--,,--,,--,182.09,,--,--
SRF,SRF Ltd.,,,297.44,297.44,"7,327.36","7,327.36","7,624.80",,"1,189.73",613.04,248.71,44.86,"2,096.34",,"1,585.17","1,340.37",286.12,5.42,"3,217.08","12,938.22",,,"6,005.85",108.13,"1,617.04",0,"7,731.02",92.82,0,410.05,369.32,"8,603.21",,316.74,"1,750.88","1,350.99",328.51,178.42,409.47,"4,335.01","12,938.22",,,973.63,,0,0,0,0,,"3,114.78",,--,,--,"4,614.26",,238.92,,--,92.82,,194.88,121.86
SRHHYPOLTD,Sree Rayalaseema Hi Strength Hyp Ltd.,,,17.16,17.16,553.15,553.15,570.32,,0.29,0,10.12,2.09,12.5,,18.33,77.07,105.99,3.2,204.58,787.4,,,129.51,0,0,0,129.51,163.85,6.67,0,5.67,305.69,,0,143.98,132.08,113.29,0.97,91.39,481.71,787.4,,,184.71,,0,0,0,0,,586.03,,--,,248.67,--,,--,,123.04,5.9,,--,--
SSWL,Steel Strips Wheels Ltd.,,,15.61,15.61,926.16,926.16,951.84,,279.25,170.64,75.05,23.46,548.4,,498.64,659.12,39.02,4.56,"1,201.35","2,701.59",,,"1,358.27",1.35,96.94,0,"1,456.56",0.19,0,22.24,18.03,"1,497.02",,0,646.99,392.34,57.91,4.12,103.21,"1,204.57","2,701.59",,,68.69,,0,0,0,0,,422.02,,--,,827.35,--,,--,,--,0.19,,--,--
STAR,Strides Pharma Science Ltd.,,,89.79,89.79,"3,314.44","3,314.44","3,406.28",,124.7,0,27.69,33.47,185.85,,"1,119.94",643.8,57.14,20.45,"1,841.32","5,433.86",,,567.95,36.14,30.45,12.82,672.62,"2,399.76",77.58,124.61,184.04,"3,458.61",,0,513.06,"1,296.32",14.45,4.3,147.12,"1,975.25","5,433.86",,,"2,345.08",,0,0,0,0,,52.88,,--,,--,"1,938.98",,1.25,,--,--,,--,--
STARPAPER,Star Paper Mills Ltd.,,,15.61,15.61,519.21,519.21,534.82,,0.0,70.06,9.15,5.08,84.29,,0.0,29.16,22.89,0.68,52.72,671.83,,,414.57,0.00,2.79,0.0,417.36,19.03,0.0,0.0,10.55,446.94,,94.39,75.39,6.01,38.57,0.0,10.53,224.89,671.83,,,47.54,,0.0,0.0,0.0,0.0,,0.0,,--,,--,--,,0.90,,--,--,,94.39,--
STCINDIA,State Trading Corporation of India Ltd.,,,60,60,"-1,142.17",-257.57,-197.57,,0,0,0,0,0,,806.23,"1,119.61",405.99,163.07,"2,494.90","2,297.33",,,0,0,0,0,0,0,13.48,0,0,13.48,,0.01,0.07,"1,066.92",28.42,36.29,"1,152.14","2,283.85","2,297.33",,,748.3,,0,0,0,0,,0,,--,,--,--,,58,,--,--,,--,0.01
STEL,STEL Holdings Ltd.,,,18.46,18.46,720.78,720.78,739.24,,0,2.54,0,0,2.54,,0,0.01,0.03,0.05,0.09,741.87,,,0.79,0,0,0,0.79,713.41,0,0,0.48,714.67,,0,0,0,25.15,1.22,0.83,27.2,741.87,,,0,,0,0,0,0,,0,,--,,--,--,,--,,--,713.41,,--,--
STERTOOLS,Sterling Tools Ltd.,,,7.2,7.2,355.91,355.91,363.12,,42.61,16.37,16.35,1.25,76.59,,64.91,25.96,16.07,0.54,107.5,547.2,,,265.81,0.39,1.04,0,267.24,36.26,0,0,12.29,315.79,,7.7,102.37,41.55,18.46,20.24,41.1,231.42,547.2,,,204.7,,0,0,0,0,,22.84,,--,,--,47.38,,5.7,,--,41.96,,7.7,--
STLTECH,Sterlite Technologies Ltd.,,,79.55,79.55,"1,738.25","1,738.25","1,842.96",,971.54,56.76,109.2,0.84,"1,138.34",,"1,604.55","2,302.76",501.78,24.45,"4,433.54","7,414.84",,,"2,117.73",31.12,64.9,0,"2,213.75",297.07,0,411.52,88.94,"3,011.28",,0,444.61,"1,848.91",391.44,0.26,"1,718.34","4,403.56","7,414.84",,,"1,185.33",,0,0,0,0,,"2,171.50",,--,,--,"1,318.20",,38.65,,--,297.07,,--,--
STYRENIX,Styrenix Performance Materials Ltd.,,,17.59,17.59,838.85,838.85,856.43,,9.53,13.8,38.28,22.97,84.58,,0.19,237.85,52.86,0,290.9,"1,231.91",,,343.05,0,7.05,0,350.1,1.29,0,0.07,20.22,371.67,,0,341.37,306.53,179.19,0.2,32.95,860.24,"1,231.91",,,168.36,,0,0,0,0,,"1,250.58",,--,,--,19.83,,3.67,,1.29,--,,--,--
SUBROS,Subros Ltd.,,,13.05,13.05,810.41,810.41,823.46,,13.36,22.87,7.26,10.41,53.9,,11.67,523.97,85.62,5.79,627.07,"1,504.42",,,594.32,131.79,22.38,0,787.43,4.77,0,0.25,22.33,814.78,,0,317.51,226.36,118.58,0.56,26.63,689.64,"1,504.42",,,96.98,,0,429.3,429.3,2.63,,24.35,,--,,0.24,--,,6,,--,3,,--,--
